Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 00:36:47 2017,logicBag,8,1,polynomial C1 t C2,ignore,none,range01,9,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 00:36:57 2017,logreg,8,1,polynomial C1 t C2,ignore,none,range01,10,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 00:36:58 2017,M5,8,1,polynomial C1 t C2,ignore,none,range01,0,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 00:36:59 2017,M5Rules,8,1,polynomial C1 t C2,ignore,none,range01,1,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 00:37:36 2017,msaenet,8,1,polynomial C1 t C2,ignore,none,range01,36,,,,,,,,,,,,,,,
0.773,2nd,0.757,0.027,0.198,0.126,Sun Aug 06 00:57:26 2017,neuralnet,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,280,1190,adaptive_cv,32,8,5,4,5,19,8,,,,
0.916,2nd,0.879,0.016,0.099,0.047,Sun Aug 06 00:59:37 2017,nnet,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,281,130,adaptive_cv,32,8,5,4,17,1.70916820924357E-005,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 00:59:39 2017,nnls,8,1,polynomial C1 t C2,ignore,none,range01,2,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 00:59:40 2017,ordinalNet,8,1,polynomial C1 t C2,ignore,none,range01,0,,,,,,,,,,,,,,,
0.395,2nd,0.277,0.072,0.589,0.336,Sun Aug 06 01:00:31 2017,parRF,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,284,51,adaptive_cv,32,8,5,4,9,,,,,,
0.89,2nd,0.866,0.014,0.109,0.061,Sun Aug 06 01:01:29 2017,pcaNNet,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,285,58,adaptive_cv,32,8,5,4,11,1.79499075370661E-005,,,,,
-0.064,2nd,-0.078,0.117,0.878,0.592,Sun Aug 06 01:01:56 2017,pcr,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,286,27,adaptive_cv,32,8,5,4,3,,,,,,
Fail,2nd,Fail,Fail,Fail,PackageFail,Sun Aug 06 01:02:15 2017,pls,8,1,polynomial C1 t C2,ignore,none,range01,46,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 01:02:29 2017,plsRglm,8,1,polynomial C1 t C2,ignore,none,range01,14,,,,,,,,,,,,,,,
0.94,2nd,0.91,0.02,0.073,0.034,Sun Aug 06 01:10:32 2017,ppr,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,289,482,adaptive_cv,32,8,5,4,5,,,,,,
Fail,2nd,Fail,Fail,Fail,PackageFail,Sun Aug 06 01:10:45 2017,pythonKnnReg,8,1,polynomial C1 t C2,ignore,none,range01,495,,,,,,,,,,,,,,,
-0.628,2nd,-0.585,0.147,1.291,0.906,Sun Aug 06 01:13:07 2017,qrf,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,291,141,adaptive_cv,32,8,5,4,9,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 01:13:39 2017,qrnn,8,1,polynomial C1 t C2,ignore,none,range01,32,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 01:13:40 2017,randomGLM,8,1,polynomial C1 t C2,ignore,none,range01,0,,,,,,,,,,,,,,,
0.408,2nd,0.288,0.085,0.58,0.329,Sun Aug 06 01:13:57 2017,ranger,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,294,16,adaptive_cv,32,8,5,4,9,,,,,,
0.437,2nd,0.325,0.08,0.55,0.313,Sun Aug 06 01:17:46 2017,Rborist,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,295,228,adaptive_cv,32,8,5,4,8,,,,,,
-2.744,2nd,-1.893,0.541,2.357,2.083,Sun Aug 06 01:18:01 2017,relaxo,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,296,15,adaptive_cv,32,8,5,4,61.2564653032,0.405950943,,,,,
0.409,2nd,0.286,0.085,0.582,0.329,Sun Aug 06 01:19:05 2017,rf,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,297,64,adaptive_cv,32,8,5,4,9,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 01:19:15 2017,ridge,8,1,polynomial C1 t C2,ignore,none,range01,9,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 01:19:22 2017,rlm,8,1,polynomial C1 t C2,ignore,none,range01,6,,,,,,,,,,,,,,,
-0.013,2nd,-0.053,0.115,0.858,0.564,Sun Aug 06 01:19:59 2017,rpart,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,300,38,adaptive_cv,32,8,5,4,0.046817796,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 01:20:03 2017,rpart1SE,8,1,polynomial C1 t C2,ignore,none,range01,3,,,,,,,,,,,,,,,
-0.127,2nd,-0.135,0.12,0.925,0.627,Sun Aug 06 01:20:13 2017,rpart2,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,302,10,adaptive_cv,32,8,5,4,15,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 01:20:14 2017,rqlasso,8,1,polynomial C1 t C2,ignore,none,range01,1,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 01:20:15 2017,rqnc,8,1,polynomial C1 t C2,ignore,none,range01,0,,,,,,,,,,,,,,,
0.438,2nd,0.318,0.08,0.556,0.313,Sun Aug 06 01:31:14 2017,RRF,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,305,658,adaptive_cv,32,8,5,4,7,0.0733739235,0.4362262031,,,,
0.615,2nd,0.408,0.059,0.482,0.214,Sun Aug 06 01:33:50 2017,RRFglobal,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,306,156,adaptive_cv,32,8,5,4,8,0.0093823469,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 01:33:58 2017,rvmLinear,8,1,polynomial C1 t C2,ignore,none,range01,7,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 01:39:58 2017,rvmPoly,8,1,polynomial C1 t C2,ignore,none,range01,360,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 01:46:09 2017,rvmRadial,8,1,polynomial C1 t C2,ignore,none,range01,370,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 01:46:20 2017,SBC,8,1,polynomial C1 t C2,ignore,none,range01,11,,,,,,,,,,,,,,,
-0.115,2nd,-0.101,0.128,0.897,0.62,Sun Aug 06 01:46:24 2017,simpls,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,311,4,adaptive_cv,32,8,5,4,1,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 01:48:08 2017,spikeslab,8,1,polynomial C1 t C2,ignore,none,range01,103,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 01:48:19 2017,spls,8,1,polynomial C1 t C2,ignore,none,range01,10,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 01:48:25 2017,superpc,8,1,polynomial C1 t C2,ignore,none,range01,6,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 01:48:25 2017,svmBoundrangeString,8,1,polynomial C1 t C2,ignore,none,range01,0,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 01:48:26 2017,svmExpoString,8,1,polynomial C1 t C2,ignore,none,range01,0,,,,,,,,,,,,,,,
NA,2nd,NA,0.118,NA,NA,Sun Aug 06 01:49:11 2017,svmLinear,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,317,44,adaptive_cv,32,8,5,4,0.0328743941,,,,,,
-0.069,2nd,-0.083,0.12,0.882,0.595,Sun Aug 06 01:49:50 2017,svmLinear2,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,318,39,adaptive_cv,32,8,5,4,0.0451922829,,,,,,
-2.731,2nd,-1.755,0.26,2.245,2.075,Sun Aug 06 01:50:25 2017,svmLinear3,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,319,34,adaptive_cv,32,8,5,4,0.012475003,L2,,,,,
NA,2nd,NA,0.07,NA,NA,Sun Aug 06 01:50:45 2017,svmPoly,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,320,19,adaptive_cv,32,8,5,4,3,0.6474282715,2.0409999977,,,,
NA,2nd,NA,0.07,NA,NA,Sun Aug 06 01:51:22 2017,svmRadial,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,321,37,adaptive_cv,32,8,5,4,0.436368088,24.8585731829,,,,,
NA,2nd,NA,0.08,NA,NA,Sun Aug 06 01:52:21 2017,svmRadialCost,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,322,59,adaptive_cv,32,8,5,4,4.8316908796,,,,,,
NA,2nd,NA,0.071,NA,NA,Sun Aug 06 01:52:33 2017,svmRadialSigma,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,323,11,adaptive_cv,32,8,5,4,0.4137838304,487.8411114458,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 01:52:33 2017,svmSpectrumString,8,1,polynomial C1 t C2,ignore,none,range01,0,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 01:52:43 2017,treebag,8,1,polynomial C1 t C2,ignore,none,range01,10,,,,,,,,,,,,,,,
-0.115,2nd,-0.101,0.118,0.897,0.62,Sun Aug 06 01:53:45 2017,widekernelpls,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,326,62,adaptive_cv,32,8,5,4,1,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 01:56:31 2017,WM,8,1,polynomial C1 t C2,ignore,none,range01,166,,,,,,,,,,,,,,,
0.506,2nd,0.395,0.069,0.493,0.275,Sun Aug 06 01:58:13 2017,xgbLinear,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,328,101,adaptive_cv,32,8,5,4,40,3.99691153878907E-005,0.0327474828,2.0971948081,,,
0.07,2nd,0.059,0.096,0.767,0.517,Sun Aug 06 02:01:37 2017,xgbTree,8,1,polynomial C1 t C2,ignore,none,range01,0.8147351591,random,329,204,adaptive_cv,32,8,5,4,406,10,0.0807593868,0.0596956699,0.4930505708,18,0.3847346272
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 02:01:56 2017,xyf,8,1,polynomial C1 t C2,ignore,none,range01,19,,,,,,,,,,,,,,,
0.477,2nd,-0.015,0.001,837.934,145.927,Sun Aug 06 02:02:53 2017,avNNet,8,1,polynomial C1 ^ C2,ignore,none,range01,825.8711205708,random,331,53,adaptive_cv,32,8,5,4,7,1.44312053241148E-005,FALSE,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 02:02:55 2017,bag,8,1,polynomial C1 ^ C2,ignore,none,range01,2,,,,,,,,,,,,,,,
0.484,2nd,-0.012,0,NA,NA,Sun Aug 06 02:13:37 2017,bagEarth,8,1,polynomial C1 ^ C2,ignore,none,range01,825.8711205708,random,333,642,adaptive_cv,32,8,5,4,3,2,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 02:14:02 2017,bagEarthGCV,8,1,polynomial C1 ^ C2,ignore,none,range01,24,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 02:14:10 2017,bam,8,1,polynomial C1 ^ C2,ignore,none,range01,8,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 02:14:11 2017,bartMachine,8,1,polynomial C1 ^ C2,ignore,none,range01,1,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 02:14:14 2017,bayesglm,8,1,polynomial C1 ^ C2,ignore,none,range01,3,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 02:14:44 2017,blasso,8,1,polynomial C1 ^ C2,ignore,none,range01,29,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 02:15:02 2017,blassoAveraged,8,1,polynomial C1 ^ C2,ignore,none,range01,18,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 02:15:18 2017,bridge,8,1,polynomial C1 ^ C2,ignore,none,range01,16,,,,,,,,,,,,,,,
0.482,2nd,-0.015,0.001,838.142,144.699,Sun Aug 06 02:30:16 2017,BstLm,8,1,polynomial C1 ^ C2,ignore,none,range01,825.8711205708,random,341,898,adaptive_cv,32,8,5,4,347,0.0198714156,,,,,
0.482,2nd,-0.015,0,838.105,144.438,Sun Aug 06 02:32:16 2017,cforest,8,1,polynomial C1 ^ C2,ignore,none,range01,825.8711205708,random,342,119,adaptive_cv,32,8,5,4,4,,,,,,
0.484,2nd,-0.013,0.001,836.738,144.08,Sun Aug 06 02:32:33 2017,ctree,8,1,polynomial C1 ^ C2,ignore,none,range01,825.8711205708,random,343,16,adaptive_cv,32,8,5,4,0.2693697549,,,,,,
0.484,2nd,-0.013,0.001,836.738,144.08,Sun Aug 06 02:33:22 2017,ctree2,8,1,polynomial C1 ^ C2,ignore,none,range01,825.8711205708,random,344,49,adaptive_cv,32,8,5,4,11,0.0151482592,,,,,
0.482,2nd,-0.015,0,838.3,144.436,Sun Aug 06 02:35:08 2017,cubist,8,1,polynomial C1 ^ C2,ignore,none,range01,825.8711205708,random,345,105,adaptive_cv,32,8,5,4,35,9,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 02:35:19 2017,DENFIS,8,1,polynomial C1 ^ C2,ignore,none,range01,11,,,,,,,,,,,,,,,
0.463,2nd,-0.014,0.01,837.206,149.85,Sun Aug 06 02:36:21 2017,dnn,8,1,polynomial C1 ^ C2,ignore,none,range01,825.8711205708,random,347,62,adaptive_cv,32,8,5,4,13,9,3,0.0511770495,0.0636984296,,
0.484,2nd,-0.013,0,836.227,144.035,Sun Aug 06 02:37:10 2017,earth,8,1,polynomial C1 ^ C2,ignore,none,range01,825.8711205708,random,348,49,adaptive_cv,32,8,5,4,3,2,,,,,
0.481,2nd,-0.015,0,838.416,144.895,Sun Aug 06 02:37:48 2017,elm,8,1,polynomial C1 ^ C2,ignore,none,range01,825.8711205708,random,349,37,adaptive_cv,32,8,5,4,2,tansig,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 02:37:58 2017,enet,8,1,polynomial C1 ^ C2,ignore,none,range01,10,,,,,,,,,,,,,,,
0.483,2nd,-0.013,0.001,836.673,144.249,Sun Aug 06 02:53:09 2017,evtree,8,1,polynomial C1 ^ C2,ignore,none,range01,825.8711205708,random,351,911,adaptive_cv,32,8,5,4,1.1072081393,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 02:53:10 2017,extraTrees,8,1,polynomial C1 ^ C2,ignore,none,range01,1,,,,,,,,,,,,,,,
0.482,2nd,-0.015,0.001,837.992,144.58,Sun Aug 06 02:53:25 2017,foba,8,1,polynomial C1 ^ C2,ignore,none,range01,825.8711205708,random,353,15,adaptive_cv,32,8,5,4,1,0.6386344177,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 02:53:32 2017,gam,8,1,polynomial C1 ^ C2,ignore,none,range01,6,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 02:53:41 2017,gamboost,8,1,polynomial C1 ^ C2,ignore,none,range01,8,,,,,,,,,,,,,,,
0.481,2nd,-0.014,0.001,NA,NA,Sun Aug 06 02:55:07 2017,gamSpline,8,1,polynomial C1 ^ C2,ignore,none,range01,825.8711205708,random,356,85,adaptive_cv,32,8,5,4,1.2730435072,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 02:55:10 2017,gaussprLinear,8,1,polynomial C1 ^ C2,ignore,none,range01,3,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 02:56:27 2017,gaussprPoly,8,1,polynomial C1 ^ C2,ignore,none,range01,76,,,,,,,,,,,,,,,
Fail,2nd,Fail,Fail,Fail,Fail,Sun Aug 06 02:57:59 2017,gaussprRadial,8,1,polynomial C1 ^ C2,ignore,none,range01,92,,,,,,,,,,,,,,,
