0.67,range01,0.649,0.058,0.472,0.353,Fri Sep 29 00:24:39 2017,knn,1,1,basic latent features,ignore,none,range01,1.3436107111,random,267,3,cv,32,3,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.239,range01,0.108,0.141,1.199,0.814,Fri Sep 29 00:24:44 2017,krlsPoly,1,1,basic latent features,ignore,none,range01,1.3436107111,random,268,4,cv,32,3,1,5,0.0010584561,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.998,range01,0.997,0.002,0.004,0.003,Fri Sep 29 00:24:52 2017,krlsRadial,1,1,basic latent features,ignore,none,range01,1.3436107111,random,269,8,cv,32,3,1,5,1.5700925890034e-05,416.5000389026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,range01,1,0,NA,NA,Fri Sep 29 00:24:55 2017,lars,1,1,basic latent features,ignore,none,range01,1.3436107111,random,270,2,cv,32,3,1,5,0.8534653657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,range01,1,0,NA,NA,Fri Sep 29 00:24:57 2017,lars2,1,1,basic latent features,ignore,none,range01,1.3436107111,random,271,2,cv,32,3,1,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,range01,1,0,NA,NA,Fri Sep 29 00:25:00 2017,lasso,1,1,basic latent features,ignore,none,range01,1.3436107111,random,272,2,cv,32,3,1,5,0.7400053407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,range01,1,0,NA,NA,Fri Sep 29 00:25:02 2017,leapBackward,1,1,basic latent features,ignore,none,range01,1.3436107111,random,273,2,cv,32,3,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,range01,1,0,NA,NA,Fri Sep 29 00:25:04 2017,leapForward,1,1,basic latent features,ignore,none,range01,1.3436107111,random,274,2,cv,32,3,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,range01,1,0,NA,NA,Fri Sep 29 00:25:06 2017,leapSeq,1,1,basic latent features,ignore,none,range01,1.3436107111,random,275,1,cv,32,3,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,range01,1,-1,NA,NA,Fri Sep 29 00:25:08 2017,lm,1,1,basic latent features,ignore,none,range01,1.3436107111,random,276,1,cv,32,3,1,5,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,range01,1,-1,NA,NA,Fri Sep 29 00:25:10 2017,lmStepAIC,1,1,basic latent features,ignore,none,range01,1.3436107111,random,277,2,cv,32,3,1,5,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.948,range01,0.893,0.01,0.144,0.056,Fri Sep 29 00:25:44 2017,nnet,1,1,basic latent features,ignore,none,range01,1.3436107111,random,283,11,cv,32,3,1,5,4,5.85075246238024e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.793,range01,0.715,0.042,0.383,0.222,Fri Sep 29 00:25:55 2017,parRF,1,1,basic latent features,ignore,none,range01,1.3436107111,random,286,6,cv,32,3,1,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.946,range01,0.899,0.014,0.135,0.057,Fri Sep 29 00:26:04 2017,pcaNNet,1,1,basic latent features,ignore,none,range01,1.3436107111,random,287,9,cv,32,3,1,5,20,8.48795205430974e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,range01,1,0,NA,NA,Fri Sep 29 00:26:06 2017,pcr,1,1,basic latent features,ignore,none,range01,1.3436107111,random,288,2,cv,32,3,1,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,range01,1,0,NA,NA,Fri Sep 29 00:27:08 2017,plsRglm,1,1,basic latent features,ignore,none,range01,1.3436107111,random,290,50,cv,32,3,1,5,5,0.0394321742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.935,range01,0.817,0.016,0.246,0.069,Fri Sep 29 00:27:21 2017,ppr,1,1,basic latent features,ignore,none,range01,1.3436107111,random,291,13,cv,32,3,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.581,range01,0.617,0.088,0.514,0.448,Fri Sep 29 00:27:39 2017,qrf,1,1,basic latent features,ignore,none,range01,1.3436107111,random,293,10,cv,32,3,1,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,range01,1,0,NA,NA,Fri Sep 29 05:39:24 2017,qrnn,1,1,basic latent features,ignore,none,range01,1.3436107111,random,294,18704,cv,32,3,1,5,1,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.789,range01,0.722,0.048,0.374,0.226,Fri Sep 29 05:39:31 2017,ranger,1,1,basic latent features,ignore,none,range01,1.3436107111,random,296,5,cv,32,3,1,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.801,range01,0.729,0.044,0.364,0.213,Fri Sep 29 05:40:44 2017,Rborist,1,1,basic latent features,ignore,none,range01,1.3436107111,random,297,73,cv,32,3,1,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.767,range01,-0.698,0.221,2.281,1.891,Fri Sep 29 05:40:50 2017,relaxo,1,1,basic latent features,ignore,none,range01,1.3436107111,random,298,5,cv,32,3,1,5,27.4915168695,0.0657056281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.797,range01,0.717,0.042,0.38,0.217,Fri Sep 29 05:40:56 2017,rf,1,1,basic latent features,ignore,none,range01,1.3436107111,random,299,5,cv,32,3,1,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,range01,1,0,NA,NA,Fri Sep 29 05:41:01 2017,ridge,1,1,basic latent features,ignore,none,range01,1.3436107111,random,300,4,cv,32,3,1,5,2.40469461916954e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,range01,1,0,NA,NA,Fri Sep 29 05:41:03 2017,rlm,1,1,basic latent features,ignore,none,range01,1.3436107111,random,301,2,cv,32,3,1,5,TRUE,psi.hampel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.577,range01,0.554,0.077,0.6,0.453,Fri Sep 29 05:41:06 2017,rpart,1,1,basic latent features,ignore,none,range01,1.3436107111,random,302,2,cv,32,3,1,5,0.0147338066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.582,range01,0.577,-1,0.568,0.447,Fri Sep 29 05:41:08 2017,rpart1SE,1,1,basic latent features,ignore,none,range01,1.3436107111,random,303,2,cv,32,3,1,5,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.582,range01,0.577,0.089,0.568,0.447,Fri Sep 29 05:41:10 2017,rpart2,1,1,basic latent features,ignore,none,range01,1.3436107111,random,304,2,cv,32,3,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.791,range01,0.721,0.039,0.375,0.224,Fri Sep 29 05:41:41 2017,RRF,1,1,basic latent features,ignore,none,range01,1.3436107111,random,307,29,cv,32,3,1,5,9,0.2299179442,0.3360860345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.805,range01,0.719,0.043,0.377,0.209,Fri Sep 29 05:41:56 2017,RRFglobal,1,1,basic latent features,ignore,none,range01,1.3436107111,random,308,15,cv,32,3,1,5,4,0.1242311839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.659,range01,0.639,0.068,0.485,0.365,Fri Sep 29 05:43:45 2017,SBC,1,1,basic latent features,ignore,none,range01,1.3436107111,random,312,72,cv,32,3,1,5,1,0.5768216774,0.2935440068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,range01,1,0,NA,NA,Fri Sep 29 05:43:47 2017,simpls,1,1,basic latent features,ignore,none,range01,1.3436107111,random,313,2,cv,32,3,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,range01,1,0,NA,NA,Fri Sep 29 05:44:11 2017,spikeslab,1,1,basic latent features,ignore,none,range01,1.3436107111,random,314,23,cv,32,3,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,range01,1,0,NA,NA,Fri Sep 29 05:44:18 2017,spls,1,1,basic latent features,ignore,none,range01,1.3436107111,random,315,6,cv,32,3,1,5,5,0.2837561169,0.083421656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.486,range01,-1.777,0.474,NA,NA,Fri Sep 29 05:44:22 2017,superpc,1,1,basic latent features,ignore,none,range01,1.3436107111,random,316,4,cv,32,3,1,5,0.751311963,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,range01,NA,0.009,NA,NA,Fri Sep 29 05:44:29 2017,svmLinear,1,1,basic latent features,ignore,none,range01,1.3436107111,random,319,5,cv,32,3,1,5,0.174401253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.953,range01,0.954,0.009,0.061,0.051,Fri Sep 29 05:44:33 2017,svmLinear2,1,1,basic latent features,ignore,none,range01,1.3436107111,random,320,4,cv,32,3,1,5,0.1487276267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.692,range01,0.698,0.056,0.406,0.329,Fri Sep 29 05:44:37 2017,svmLinear3,1,1,basic latent features,ignore,none,range01,1.3436107111,random,321,3,cv,32,3,1,5,1.4526162359,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,range01,NA,0.009,NA,NA,Fri Sep 29 05:44:43 2017,svmPoly,1,1,basic latent features,ignore,none,range01,1.3436107111,random,322,5,cv,32,3,1,5,1,1.722961438,0.1837807255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,range01,NA,0.015,NA,NA,Fri Sep 29 05:44:48 2017,svmRadial,1,1,basic latent features,ignore,none,range01,1.3436107111,random,323,5,cv,32,3,1,5,0.0050521148,233.6142220532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,range01,NA,0.044,NA,NA,Fri Sep 29 05:44:53 2017,svmRadialCost,1,1,basic latent features,ignore,none,range01,1.3436107111,random,324,5,cv,32,3,1,5,14.0857939725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NA,range01,NA,0.016,NA,NA,Fri Sep 29 05:44:59 2017,svmRadialSigma,1,1,basic latent features,ignore,none,range01,1.3436107111,random,325,5,cv,32,3,1,5,0.0060009546,661.8258844221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.674,range01,0.589,-1,0.552,0.349,Fri Sep 29 05:45:04 2017,treebag,1,1,basic latent features,ignore,none,range01,1.3436107111,random,327,4,cv,32,3,1,5,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,range01,1,0,NA,NA,Fri Sep 29 05:45:07 2017,widekernelpls,1,1,basic latent features,ignore,none,range01,1.3436107111,random,328,2,cv,32,3,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.708,range01,0.726,0.06,0.367,0.313,Fri Sep 29 05:48:46 2017,WM,1,1,basic latent features,ignore,none,range01,1.3436107111,random,329,218,cv,32,3,1,5,8,GAUSSIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.792,range01,0.759,0.048,0.324,0.223,Fri Sep 29 05:49:08 2017,xgbLinear,1,1,basic latent features,ignore,none,range01,1.3436107111,random,330,22,cv,32,3,1,5,66,0.7929375504,0.0007429412,0.9064471191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.538,range01,0.384,0.101,0.827,0.495,Fri Sep 29 05:52:12 2017,xgbTree,1,1,basic latent features,ignore,none,range01,1.3436107111,random,331,183,cv,32,3,1,5,887,10,0.0732200094,0.2110154252,0.5533013973,1,0.858782398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.998,asis,0.997,0.008,0.003,0.002,Fri Sep 29 05:53:10 2017,bagEarth,1,1,basic latent features,ignore,none,asis,1.1050146178,random,335,47,cv,32,3,1,5,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.998,asis,0.998,-1,0.003,0.002,Fri Sep 29 05:53:18 2017,bagEarthGCV,1,1,basic latent features,ignore,none,asis,1.1050146178,random,336,7,cv,32,3,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,asis,1,-1,0,0,Fri Sep 29 05:53:25 2017,bayesglm,1,1,basic latent features,ignore,none,asis,1.1050146178,random,339,2,cv,32,3,1,5,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.575,asis,0.609,0.451,0.433,0.4,Fri Sep 29 05:56:37 2017,BstLm,1,1,basic latent features,ignore,none,asis,1.1050146178,random,343,181,cv,32,3,1,5,35,0.1238779243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.789,asis,0.755,0.618,0.27,0.199,Fri Sep 29 05:56:45 2017,cforest,1,1,basic latent features,ignore,none,asis,1.1050146178,random,344,8,cv,32,3,1,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.533,asis,0.511,0.743,0.54,0.44,Fri Sep 29 05:56:52 2017,ctree,1,1,basic latent features,ignore,none,asis,1.1050146178,random,345,7,cv,32,3,1,5,0.9823260135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.533,asis,0.511,0.746,0.54,0.44,Fri Sep 29 05:57:00 2017,ctree2,1,1,basic latent features,ignore,none,asis,1.1050146178,random,346,7,cv,32,3,1,5,3,0.2518613054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.999,asis,0.999,0,0.001,0.001,Fri Sep 29 05:57:29 2017,cubist,1,1,basic latent features,ignore,none,asis,1.1050146178,random,347,29,cv,32,3,1,5,34,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.055,asis,0.038,1.287,1.063,0.89,Fri Sep 29 05:57:37 2017,dnn,1,1,basic latent features,ignore,none,asis,1.1050146178,random,348,8,cv,32,3,1,5,4,13,18,0.0333146805,0.0529804774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,asis,1,0,0,0,Fri Sep 29 05:57:41 2017,earth,1,1,basic latent features,ignore,none,asis,1.1050146178,random,349,3,cv,32,3,1,5,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,asis,1,0,0,0,Fri Sep 29 05:57:44 2017,elm,1,1,basic latent features,ignore,none,asis,1.1050146178,random,350,3,cv,32,3,1,5,19,purelin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,asis,1,0,0,0,Fri Sep 29 05:57:49 2017,enet,1,1,basic latent features,ignore,none,asis,1.1050146178,random,351,4,cv,32,3,1,5,0.8535568418,5.88573881749085e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.536,asis,0.508,0.789,0.543,0.437,Fri Sep 29 06:00:41 2017,evtree,1,1,basic latent features,ignore,none,asis,1.1050146178,random,352,172,cv,32,3,1,5,1.1129414858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,asis,1,0,0,0,Fri Sep 29 06:00:46 2017,foba,1,1,basic latent features,ignore,none,asis,1.1050146178,random,354,4,cv,32,3,1,5,7,3.66842094424449e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.995,asis,0.995,0.013,0.006,0.004,Fri Sep 29 06:01:43 2017,gamboost,1,1,basic latent features,ignore,none,asis,1.1050146178,random,356,53,cv,32,3,1,5,970,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,asis,1,0,0,0,Fri Sep 29 06:02:04 2017,gamSpline,1,1,basic latent features,ignore,none,asis,1.1050146178,random,357,20,cv,32,3,1,5,1.0882221372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.779,asis,0.753,0.46,0.273,0.208,Fri Sep 29 06:02:35 2017,gbm,1,1,basic latent features,ignore,none,asis,1.1050146178,random,361,9,cv,32,3,1,5,2141,2,0.2001992242,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,asis,1,-1,0,0,Fri Sep 29 06:03:38 2017,gcvEarth,1,1,basic latent features,ignore,none,asis,1.1050146178,random,363,2,cv,32,3,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,asis,1,-1,0,0,Fri Sep 29 06:03:40 2017,glm,1,1,basic latent features,ignore,none,asis,1.1050146178,random,364,2,cv,32,3,1,5,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,asis,1,0,0,0,Fri Sep 29 06:03:57 2017,glmboost,1,1,basic latent features,ignore,none,asis,1.1050146178,random,366,13,cv,32,3,1,5,631,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.969,asis,0.967,0.04,0.037,0.029,Fri Sep 29 06:04:03 2017,glmnet,1,1,basic latent features,ignore,none,asis,1.1050146178,random,367,5,cv,32,3,1,5,0.8006988412,0.0035859488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,asis,1,-1,0,0,Fri Sep 29 06:05:06 2017,glmStepAIC,1,1,basic latent features,ignore,none,asis,1.1050146178,random,369,3,cv,32,3,1,5,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,asis,1,0,0,0,Fri Sep 29 06:05:15 2017,icr,1,1,basic latent features,ignore,none,asis,1.1050146178,random,370,8,cv,32,3,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,asis,1,0,0,0,Fri Sep 29 06:05:17 2017,kernelpls,1,1,basic latent features,ignore,none,asis,1.1050146178,random,371,2,cv,32,3,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.675,asis,0.665,0.399,0.371,0.306,Fri Sep 29 06:05:25 2017,kknn,1,1,basic latent features,ignore,none,asis,1.1050146178,random,372,7,cv,32,3,1,5,14,2.855753941,biweight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.651,asis,0.647,0.41,0.391,0.329,Fri Sep 29 06:05:28 2017,knn,1,1,basic latent features,ignore,none,asis,1.1050146178,random,373,3,cv,32,3,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.243,asis,0.208,1.282,0.875,0.712,Fri Sep 29 06:05:33 2017,krlsPoly,1,1,basic latent features,ignore,none,asis,1.1050146178,random,374,5,cv,32,3,1,5,0.002178448,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.997,asis,0.996,0.022,0.004,0.003,Fri Sep 29 06:05:42 2017,krlsRadial,1,1,basic latent features,ignore,none,asis,1.1050146178,random,375,8,cv,32,3,1,5,3.20273802613608e-05,289.3537489117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.852,asis,0.84,0,0.177,0.139,Fri Sep 29 06:05:45 2017,lars,1,1,basic latent features,ignore,none,asis,1.1050146178,random,376,2,cv,32,3,1,5,0.5898836069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,asis,1,0,0,0,Fri Sep 29 06:05:47 2017,lars2,1,1,basic latent features,ignore,none,asis,1.1050146178,random,377,2,cv,32,3,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,asis,1,0,0,0,Fri Sep 29 06:05:50 2017,lasso,1,1,basic latent features,ignore,none,asis,1.1050146178,random,378,2,cv,32,3,1,5,0.7838069124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,asis,1,0,0,0,Fri Sep 29 06:05:52 2017,leapBackward,1,1,basic latent features,ignore,none,asis,1.1050146178,random,379,2,cv,32,3,1,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,asis,1,0,0,0,Fri Sep 29 06:05:55 2017,leapForward,1,1,basic latent features,ignore,none,asis,1.1050146178,random,380,2,cv,32,3,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,asis,1,0,0,0,Fri Sep 29 06:05:57 2017,leapSeq,1,1,basic latent features,ignore,none,asis,1.1050146178,random,381,2,cv,32,3,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,asis,1,-1,0,0,Fri Sep 29 06:05:59 2017,lm,1,1,basic latent features,ignore,none,asis,1.1050146178,random,382,2,cv,32,3,1,5,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
