0.01,0.01,100,100,100,Wed Aug 02 16:37:25 2017,dummy,8,1,basic latent features,ignore,none,asis,1.12784979099243,random,333,53,adaptive_cv,16,5,2,2,19,0.0107744822639878,FALSE,,,,,,,,,,
0.51,0.46,0.487,0.448,0.311,Tue Dec 12 17:55:24 2017,regr.gbm,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,random,287,13,cv,20,3,NA,5,699,8,0.293062150323531,7
-5.765,-5.834,-1,NA,NA,Tue Dec 12 17:55:25 2017,regr.glm,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,nohyperparam,288,1,cv,20,3,NA,5
0.681,0.663,0.257,NA,NA,Tue Dec 12 17:55:40 2017,regr.glmboost,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,random,289,15,cv,20,3,NA,5,541,0.284543638117611
0.734,0.738,0.165,NA,NA,Tue Dec 12 17:55:47 2017,regr.glmnet,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,random,290,6,cv,20,3,NA,5,0.0501954457722604,0.0947504829147152
0.509,0.519,-1,0.399,0.312,Tue Dec 12 17:56:40 2017,regr.h2o.deeplearning,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,nohyperparam,291,53,cv,20,3,NA,5
0.435,0.394,-1,0.502,0.359,Tue Dec 12 17:56:55 2017,regr.h2o.gbm,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,nohyperparam,292,15,cv,20,3,NA,5
NA,NA,-1,NA,NA,Tue Dec 12 17:57:00 2017,regr.h2o.glm,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,nohyperparam,293,4,cv,20,3,NA,5
0.47,0.425,-1,0.477,0.337,Tue Dec 12 17:57:08 2017,regr.h2o.randomForest,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,nohyperparam,294,8,cv,20,3,NA,5
0.318,0.306,-1,0.575,0.434,Tue Dec 12 17:57:18 2017,regr.IBk,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,nohyperparam,295,10,cv,20,3,NA,5
Fail,Fail,Fail,Fail,PackageFail,Tue Dec 12 17:57:29 2017,regr.kknn,1,1,Recc sim 1,ignore,none,YeoJohnson,21
NA,NA,-1,NA,NA,Tue Dec 12 17:57:32 2017,regr.km,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,nohyperparam,297,3,cv,20,3,NA,5
0.726,0.727,0.168,NA,NA,Tue Dec 12 17:57:43 2017,regr.ksvm,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,random,298,11,cv,20,3,NA,5,78.7629051596027,0.000236339786068219
0.74,0.711,-1,0.24,0.165,Tue Dec 12 17:58:14 2017,regr.laGP,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,nohyperparam,299,32,cv,20,3,NA,5
0.756,0.749,-1,NA,NA,Tue Dec 12 17:58:20 2017,regr.LiblineaRL2L1SVR,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,nohyperparam,300,6,cv,20,3,NA,5
0.741,0.746,-1,NA,NA,Tue Dec 12 17:58:32 2017,regr.LiblineaRL2L2SVR,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,nohyperparam,301,12,cv,20,3,NA,5
-5.765,-5.834,-1,NA,NA,Tue Dec 12 17:58:33 2017,regr.lm,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,nohyperparam,302,1,cv,20,3,NA,5
0.634,0.585,-1,NA,NA,Tue Dec 12 17:58:35 2017,regr.mars,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,nohyperparam,303,1,cv,20,3,NA,5
NA,NA,-1,NA,NA,Tue Dec 12 17:58:36 2017,regr.mob,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,nohyperparam,304,1,cv,20,3,NA,5
0.767,0.713,0.236,0.238,0.148,Tue Dec 12 17:58:56 2017,regr.nnet,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,random,305,20,cv,20,3,NA,5,5,0.40980233251488
0.215,0.21,-1,0.655,0.499,Tue Dec 12 17:59:22 2017,regr.nodeHarvest,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,nohyperparam,306,26,cv,20,3,NA,5
0.681,0.694,-1,NA,NA,Tue Dec 12 17:59:23 2017,regr.pcr,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,nohyperparam,307,1,cv,20,3,NA,5
Fail,Fail,Fail,Fail,PrePackageFail,Tue Dec 12 17:59:23 2017,regr.penalized.fusedlasso,1,1,Recc sim 1,ignore,none,YeoJohnson,2
Fail,Fail,Fail,Fail,PrePackageFail,Tue Dec 12 17:59:23 2017,regr.penalized.lasso,1,1,Recc sim 1,ignore,none,YeoJohnson,2
Fail,Fail,Fail,Fail,PrePackageFail,Tue Dec 12 17:59:24 2017,regr.penalized.ridge,1,1,Recc sim 1,ignore,none,YeoJohnson,2
0.681,0.694,-1,NA,NA,Tue Dec 12 17:59:25 2017,regr.plsr,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,nohyperparam,311,1,cv,20,3,NA,5
0.496,0.442,0.426,0.463,0.32,Tue Dec 12 18:00:16 2017,regr.randomForest,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,random,312,51,cv,20,3,NA,5,2,8
0.463,0.413,-1,0.487,0.341,Tue Dec 12 18:00:41 2017,regr.randomForestSRC,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,nohyperparam,313,24,cv,20,3,NA,5
Fail,Fail,Fail,Fail,PrePackageFail,Tue Dec 12 18:00:41 2017,regr.ranger,1,1,Recc sim 1,ignore,none,YeoJohnson,25
Fail,Fail,Fail,Fail,PrePackageFail,Tue Dec 12 18:00:41 2017,regr.rknn,1,1,Recc sim 1,ignore,none,YeoJohnson,25
-0.06,-0.047,0.676,0.869,0.674,Tue Dec 12 18:00:51 2017,regr.rpart,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,random,316,10,cv,20,3,NA,5,0.0955672864946294,17,18,16
Fail,Fail,Fail,Fail,PrePackageFail,Tue Dec 12 18:00:51 2017,regr.RRF,1,1,Recc sim 1,ignore,none,YeoJohnson,10
-5.765,-5.834,-1,NA,NA,Tue Dec 12 18:01:03 2017,regr.rsm,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,nohyperparam,318,11,cv,20,3,NA,5
0.46,0.392,-1,0.504,0.344,Tue Dec 12 18:01:04 2017,regr.rvm,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,nohyperparam,319,1,cv,20,3,NA,5
Fail,Fail,Fail,Fail,PrePackageFail,Tue Dec 12 18:01:05 2017,regr.slim,1,1,Recc sim 1,ignore,none,YeoJohnson,2
0.752,0.727,0.196,0.226,0.158,Tue Dec 12 18:01:17 2017,regr.svm,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,random,321,12,cv,20,3,NA,5,6226.59495287105,0.000846107502203093
Fail,Fail,Fail,Fail,PrePackageFail,Tue Dec 12 18:01:17 2017,regr.xgboost,1,1,Recc sim 1,ignore,none,YeoJohnson,12
NA,NA,-1,NA,NA,Tue Dec 12 18:01:21 2017,regr.xyf,1,1,Recc sim 1,ignore,none,YeoJohnson,0.82944837655818,nohyperparam,323,4,cv,20,3,NA,5
0.728,0.708,-1,0.203,0.153,Tue Dec 12 18:01:39 2017,regr.bartMachine,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,324,6,cv,20,3,NA,5
0,-0.003,-1,0.698,0.562,Tue Dec 12 18:01:42 2017,regr.bcart,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,325,3,cv,20,3,NA,5
NA,NA,-1,NA,NA,Tue Dec 12 18:01:43 2017,regr.bdk,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,326,1,cv,20,3,NA,5
NA,NA,-1,NA,NA,Tue Dec 12 18:01:43 2017,regr.bgpllm,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,327,1,cv,20,3,NA,5
0.682,0.635,0.511,0.254,0.179,Tue Dec 12 18:04:35 2017,regr.blackboost,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,random,328,171,cv,20,3,NA,5,10,88
NA,NA,-1,NA,NA,Tue Dec 12 18:04:42 2017,regr.blm,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,329,7,cv,20,3,NA,5
0.711,0.716,-1,0.198,0.162,Tue Dec 12 18:04:49 2017,regr.brnn,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,330,6,cv,20,3,NA,5
0.665,0.668,-1,0.231,0.188,Tue Dec 12 18:04:59 2017,regr.bst,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,331,10,cv,20,3,NA,5
NA,NA,-1,NA,NA,Tue Dec 12 18:05:17 2017,regr.btlm,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,332,18,cv,20,3,NA,5
0.261,0.233,-1,0.534,0.415,Tue Dec 12 18:05:19 2017,regr.cforest,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,333,1,cv,20,3,NA,5
Fail,Fail,Fail,Fail,PackageFail,Tue Dec 12 18:05:30 2017,regr.crs,1,1,Recc sim 1,ignore,none,ICA,12
0.342,0.289,-1,0.495,0.369,Tue Dec 12 18:05:32 2017,regr.ctree,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,335,2,cv,20,3,NA,5
0.551,0.527,-1,0.329,0.252,Tue Dec 12 18:05:34 2017,regr.cubist,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,336,2,cv,20,3,NA,5
0.734,0.73,-1,0.188,0.149,Tue Dec 12 18:05:39 2017,regr.cvglmnet,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,337,4,cv,20,3,NA,5
0.332,0.322,-1,NA,NA,Tue Dec 12 18:05:43 2017,regr.earth,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,338,4,cv,20,3,NA,5
0.003,-0.006,-1,0.7,0.56,Tue Dec 12 18:05:44 2017,regr.elmNN,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,339,1,cv,20,3,NA,5
0.218,0.205,-1,0.553,0.439,Tue Dec 12 18:05:55 2017,regr.evtree,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,340,11,cv,20,3,NA,5
0.685,0.636,0.399,0.254,0.177,Tue Dec 12 18:12:45 2017,regr.extraTrees,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,random,341,411,cv,20,3,NA,5,7,22
0,-0.003,-1,0.698,0.562,Tue Dec 12 18:12:47 2017,regr.featureless,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,342,1,cv,20,3,NA,5
0.3,0.31,-1,0.48,0.393,Tue Dec 12 18:12:48 2017,regr.fnn,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,343,1,cv,20,3,NA,5
0.364,0.34,-1,0.459,0.357,Tue Dec 12 18:13:38 2017,regr.frbs,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,344,50,cv,20,3,NA,5
0.728,0.709,-1,0.203,0.153,Tue Dec 12 18:13:56 2017,regr.gamboost,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,345,17,cv,20,3,NA,5
0.635,0.543,-1,0.318,0.205,Wed Dec 13 14:22:40 2017,regr.gausspr,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,346,72524,cv,20,3,NA,5
0.488,0.454,0.528,0.38,0.287,Wed Dec 13 14:23:02 2017,regr.gbm,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,random,347,21,cv,20,3,NA,5,23,2,0.221360270922305,7
-1.891,-2.337,-1,NA,NA,Wed Dec 13 14:23:17 2017,regr.glm,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,348,15,cv,20,3,NA,5
0.719,0.723,0.316,0.193,0.158,Wed Dec 13 14:23:33 2017,regr.glmboost,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,random,349,16,cv,20,3,NA,5,526,0.168984540505335
0.74,0.739,0.249,0.182,0.146,Wed Dec 13 14:23:48 2017,regr.glmnet,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,random,350,14,cv,20,3,NA,5,0.246358458185568,0.0648432507216347
0.564,0.539,-1,0.321,0.245,Wed Dec 13 14:24:00 2017,regr.h2o.deeplearning,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,351,12,cv,20,3,NA,5
0.58,0.549,-1,0.314,0.236,Wed Dec 13 14:24:08 2017,regr.h2o.gbm,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,352,8,cv,20,3,NA,5
NA,NA,-1,NA,NA,Wed Dec 13 14:24:13 2017,regr.h2o.glm,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,353,4,cv,20,3,NA,5
0.565,0.537,-1,0.323,0.245,Wed Dec 13 14:24:26 2017,regr.h2o.randomForest,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,354,13,cv,20,3,NA,5
0.152,0.208,-1,0.551,0.476,Wed Dec 13 14:24:28 2017,regr.IBk,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,355,1,cv,20,3,NA,5
Fail,Fail,Fail,Fail,PackageFail,Wed Dec 13 14:24:44 2017,regr.kknn,1,1,Recc sim 1,ignore,none,ICA,18
NA,NA,-1,NA,NA,Wed Dec 13 14:25:09 2017,regr.km,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,357,25,cv,20,3,NA,5
0.799,0.786,0.205,0.149,0.113,Wed Dec 13 14:25:21 2017,regr.ksvm,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,random,358,11,cv,20,3,NA,5,38.0248223538187,5.85018812308521e-05
0.734,0.734,-1,0.185,0.149,Wed Dec 13 14:25:28 2017,regr.laGP,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,359,7,cv,20,3,NA,5
0.755,0.755,-1,0.171,0.137,Wed Dec 13 14:25:29 2017,regr.LiblineaRL2L1SVR,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,360,0,cv,20,3,NA,5
0.767,0.754,-1,0.171,0.131,Wed Dec 13 14:25:29 2017,regr.LiblineaRL2L2SVR,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,361,1,cv,20,3,NA,5
-1.891,-2.337,-1,NA,NA,Wed Dec 13 14:25:30 2017,regr.lm,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,362,1,cv,20,3,NA,5
0.478,0.405,-1,NA,NA,Wed Dec 13 14:25:31 2017,regr.mars,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,363,1,cv,20,3,NA,5
NA,NA,-1,NA,NA,Wed Dec 13 14:25:32 2017,regr.mob,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,364,1,cv,20,3,NA,5
0.732,0.747,0.256,0.176,0.151,Wed Dec 13 14:26:43 2017,regr.nnet,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,random,365,70,cv,20,3,NA,5,8,1.17680611136697
0.33,0.319,-1,0.474,0.376,Wed Dec 13 14:27:02 2017,regr.nodeHarvest,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,366,20,cv,20,3,NA,5
0.563,0.564,-1,NA,NA,Wed Dec 13 14:27:03 2017,regr.pcr,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,367,1,cv,20,3,NA,5
Fail,Fail,Fail,Fail,PrePackageFail,Wed Dec 13 14:27:04 2017,regr.penalized.fusedlasso,1,1,Recc sim 1,ignore,none,ICA,1
Fail,Fail,Fail,Fail,PrePackageFail,Wed Dec 13 14:27:04 2017,regr.penalized.lasso,1,1,Recc sim 1,ignore,none,ICA,1
Fail,Fail,Fail,Fail,PrePackageFail,Wed Dec 13 14:27:04 2017,regr.penalized.ridge,1,1,Recc sim 1,ignore,none,ICA,1
0.563,0.564,-1,NA,NA,Wed Dec 13 14:27:05 2017,regr.plsr,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,371,1,cv,20,3,NA,5
0.58,0.541,0.462,0.319,0.236,Wed Dec 13 14:27:52 2017,regr.randomForest,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,random,372,46,cv,20,3,NA,5,3,5
0.582,0.547,-1,0.315,0.235,Wed Dec 13 14:27:54 2017,regr.randomForestSRC,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,373,2,cv,20,3,NA,5
Fail,Fail,Fail,Fail,PrePackageFail,Wed Dec 13 14:27:54 2017,regr.ranger,1,1,Recc sim 1,ignore,none,ICA,2
Fail,Fail,Fail,Fail,PrePackageFail,Wed Dec 13 14:27:55 2017,regr.rknn,1,1,Recc sim 1,ignore,none,ICA,3
0.132,0.131,0.643,0.605,0.487,Wed Dec 13 14:28:05 2017,regr.rpart,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,random,376,10,cv,20,3,NA,5,0.136742126628476,20,7,5
Fail,Fail,Fail,Fail,PrePackageFail,Wed Dec 13 14:28:05 2017,regr.RRF,1,1,Recc sim 1,ignore,none,ICA,10
-1.891,-2.337,-1,NA,NA,Wed Dec 13 14:28:06 2017,regr.rsm,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,378,1,cv,20,3,NA,5
0.608,0.558,-1,0.308,0.22,Wed Dec 13 14:28:07 2017,regr.rvm,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,379,1,cv,20,3,NA,5
Fail,Fail,Fail,Fail,PrePackageFail,Wed Dec 13 14:28:07 2017,regr.slim,1,1,Recc sim 1,ignore,none,ICA,1
0.772,0.766,0.216,0.163,0.128,Wed Dec 13 14:28:19 2017,regr.svm,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,random,381,12,cv,20,3,NA,5,1268.80569394703,0.000123004906950325
Fail,Fail,Fail,Fail,PrePackageFail,Wed Dec 13 14:28:19 2017,regr.xgboost,1,1,Recc sim 1,ignore,none,ICA,12
NA,NA,-1,NA,NA,Wed Dec 13 14:28:20 2017,regr.xyf,1,1,Recc sim 1,ignore,none,ICA,0.695999819155069,nohyperparam,383,1,cv,20,3,NA,5
0.65,0.658,-1,0.248,0.204,Wed Dec 13 14:28:41 2017,regr.bartMachine,1,1,Recc sim 1,ignore,none,centernscale,0.726604000308207,nohyperparam,384,9,cv,20,3,NA,5
-0.002,-0.002,-1,0.728,0.586,Wed Dec 13 14:28:43 2017,regr.bcart,1,1,Recc sim 1,ignore,none,centernscale,0.726604000308207,nohyperparam,385,3,cv,20,3,NA,5
NA,NA,-1,NA,NA,Wed Dec 13 14:28:44 2017,regr.bdk,1,1,Recc sim 1,ignore,none,centernscale,0.726604000308207,nohyperparam,386,1,cv,20,3,NA,5
NA,NA,-1,NA,NA,Wed Dec 13 14:28:45 2017,regr.bgpllm,1,1,Recc sim 1,ignore,none,centernscale,0.726604000308207,nohyperparam,387,1,cv,20,3,NA,5
0.625,0.591,0.545,0.297,0.219,Wed Dec 13 14:31:46 2017,regr.blackboost,1,1,Recc sim 1,ignore,none,centernscale,0.726604000308207,random,388,181,cv,20,3,NA,5,7,308
NA,NA,-1,NA,NA,Wed Dec 13 14:31:47 2017,regr.blm,1,1,Recc sim 1,ignore,none,centernscale,0.726604000308207,nohyperparam,389,1,cv,20,3,NA,5
0.653,0.644,-1,0.258,0.203,Wed Dec 13 14:31:50 2017,regr.brnn,1,1,Recc sim 1,ignore,none,centernscale,0.726604000308207,nohyperparam,390,2,cv,20,3,NA,5
0.71,0.678,-1,0.234,0.169,Wed Dec 13 14:31:51 2017,regr.bst,1,1,Recc sim 1,ignore,none,centernscale,0.726604000308207,nohyperparam,391,1,cv,20,3,NA,5
NA,NA,-1,NA,NA,Wed Dec 13 14:31:52 2017,regr.btlm,1,1,Recc sim 1,ignore,none,centernscale,0.726604000308207,nohyperparam,392,1,cv,20,3,NA,5
0.237,0.212,-1,0.572,0.446,Wed Dec 13 14:31:54 2017,regr.cforest,1,1,Recc sim 1,ignore,none,centernscale,0.726604000308207,nohyperparam,393,2,cv,20,3,NA,5
Fail,Fail,Fail,Fail,PackageFail,Wed Dec 13 14:32:05 2017,regr.crs,1,1,Recc sim 1,ignore,none,centernscale,13
0.385,0.359,-1,0.465,0.359,Wed Dec 13 14:32:06 2017,regr.ctree,1,1,Recc sim 1,ignore,none,centernscale,0.726604000308207,nohyperparam,395,1,cv,20,3,NA,5
0.491,0.47,-1,NA,NA,Wed Dec 13 14:32:07 2017,regr.cubist,1,1,Recc sim 1,ignore,none,centernscale,0.726604000308207,nohyperparam,396,1,cv,20,3,NA,5
0.75,0.737,-1,NA,NA,Wed Dec 13 14:32:10 2017,regr.cvglmnet,1,1,Recc sim 1,ignore,none,centernscale,0.726604000308207,nohyperparam,397,2,cv,20,3,NA,5
0.424,0.383,-1,0.449,0.337,Wed Dec 13 14:32:11 2017,regr.earth,1,1,Recc sim 1,ignore,none,centernscale,0.726604000308207,nohyperparam,398,1,cv,20,3,NA,5
-0.007,-0.03,-1,0.748,0.588,Wed Dec 13 14:32:12 2017,regr.elmNN,1,1,Recc sim 1,ignore,none,centernscale,0.726604000308207,nohyperparam,399,0,cv,20,3,NA,5
0.279,0.208,-1,0.576,0.421,Wed Dec 13 14:32:20 2017,regr.evtree,1,1,Recc sim 1,ignore,none,centernscale,0.726604000308207,nohyperparam,400,8,cv,20,3,NA,5
0.71,0.643,0.533,0.26,0.169,Wed Dec 13 14:38:30 2017,regr.extraTrees,1,1,Recc sim 1,ignore,none,centernscale,0.726604000308207,random,401,370,cv,20,3,NA,5,9,3
-0.002,-0.002,-1,0.728,0.586,Wed Dec 13 14:38:32 2017,regr.featureless,1,1,Recc sim 1,ignore,none,centernscale,0.726604000308207,nohyperparam,402,2,cv,20,3,NA,5
0.31,0.303,-1,0.506,0.403,Wed Dec 13 14:38:33 2017,regr.fnn,1,1,Recc sim 1,ignore,none,centernscale,0.726604000308207,nohyperparam,403,1,cv,20,3,NA,5
0.219,0.238,-1,0.554,0.456,Wed Dec 13 14:39:01 2017,regr.frbs,1,1,Recc sim 1,ignore,none,centernscale,0.726604000308207,nohyperparam,404,28,cv,20,3,NA,5
0.717,0.713,-1,0.208,0.166,Wed Dec 13 14:39:08 2017,regr.gamboost,1,1,Recc sim 1,ignore,none,centernscale,0.726604000308207,nohyperparam,405,6,cv,20,3,NA,5
