,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf, Tue May 01 23:26:58 2018, 0.421, sparsity 2 row center, Failed
ridge, Tue May 01 23:27:06 2018, 0.543, sparsity 2 row center, c(100, 96.4, 54.7, 74, 0, 22.9, 18.5, 7.3, 37)
rlm, Tue May 01 23:27:13 2018, 0.592, sparsity 2 row center, c(100, 96.4, 54.7, 74, 0, 22.9, 18.5, 7.3, 37)
rpart, Tue May 01 23:27:19 2018, 0.2, sparsity 2 row center, c(43.6, 79, 88.9, 100, 86.7, 12.9, 0, 0, 0)
rpart1SE, Tue May 01 23:27:25 2018, 0.174, sparsity 2 row center, c(39.4, 78.5, 86.8, 100, 82.4, 11.2, 8.6, 28.5, 0)
rpart2, Tue May 01 23:27:31 2018, 0.069, sparsity 2 row center, c(47.3, 100, 83.9, 61.1, 63.4, 0, 0, 0, 0)
rqlasso, Tue May 01 23:27:40 2018, 0.57, sparsity 2 row center, c(100, 96.4, 54.7, 74, 0, 22.9, 18.5, 7.3, 37)
rqnc, Tue May 01 23:27:48 2018, 0.548, sparsity 2 row center, c(100, 96.4, 54.7, 74, 0, 22.9, 18.5, 7.3, 37)
RRF, Tue May 01 23:29:00 2018, 0.49, sparsity 2 row center, Failed
RRFglobal, Tue May 01 23:29:32 2018, 0.409, sparsity 2 row center, Failed
rvmLinear, Tue May 01 23:29:39 2018, 0.582, sparsity 2 row center, c(100, 96.4, 54.7, 74, 0, 22.9, 18.5, 7.3, 37)
rvmPoly, Tue May 01 23:29:52 2018, 0.537, sparsity 2 row center, c(100, 96.4, 54.7, 74, 0, 22.9, 18.5, 7.3, 37)
rvmRadial, Tue May 01 23:30:12 2018, 0, sparsity 2 row center, c(100, 96.4, 54.7, 74, 0, 22.9, 18.5, 7.3, 37)
SBC, Tue May 01 23:34:56 2018, 0.371, sparsity 2 row center, c(100, 96.4, 54.7, 74, 0, 22.9, 18.5, 7.3, 37)
