Fail,centernscale,Fail,Fail,Fail,Fail,Mon Oct 23 20:57:44 2017,bam,1,1,bm C1 ^ .5,ignore,none,centernscale,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.723,centernscale,0.764,0.234,0.08,0.071,Mon Oct 23 20:58:02 2017,msaenet,1,1,bm C1 ^ .5,ignore,none,centernscale,0.3367128991,random,317,18,cv,32,3,1,5,0.2071285828,3,0.3518993635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.597,centernscale,0.669,0.304,NA,NA,Mon Oct 23 20:59:34 2017,svmLinear2,1,1,bm C1 ^ .5,ignore,none,centernscale,0.3367128991,random,318,92,cv,32,3,1,5,14.2976863619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.542,centernscale,0.61,0.25,0.131,0.117,Mon Oct 23 20:59:42 2017,svmLinear3,1,1,bm C1 ^ .5,ignore,none,centernscale,0.3367128991,random,319,8,cv,32,3,1,5,0.5633700074,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.382,centernscale,-0.071,1.023,NA,NA,Mon Oct 23 20:59:51 2017,relaxo,1,1,bm C1 ^ .5,ignore,none,centernscale,0.3367128991,random,320,6,cv,32,3,1,5,28.3765632465,0.7991565948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.643,centernscale,0.707,0.242,0.099,0.091,Mon Oct 23 20:59:56 2017,superpc,1,1,bm C1 ^ .5,ignore,none,centernscale,0.3367128991,random,321,5,cv,32,3,1,5,0.8647496966,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.492,centernscale,0.492,0.491,0.171,0.129,Mon Oct 23 21:01:50 2017,xgbTree,1,1,bm C1 ^ .5,ignore,none,centernscale,0.3367128991,random,322,114,cv,32,3,1,5,833,3,0.0155346913,1.5872903191,0.6690779381,5,0.8875997982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.029,centernscale,0.044,0.809,0.322,0.262,Mon Oct 23 21:04:25 2017,BstLm,1,1,bm C1 ^ .5,ignore,none,centernscale,0.3367128991,random,323,151,cv,32,3,1,5,32,0.1483560485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.609,centernscale,-0.013,0.72,10903.659,5892.697,Mon Oct 23 21:05:04 2017,avNNet,1,1,bm C1 ^ -2,ignore,none,centernscale,10764.7214441784,random,324,34,cv,32,3,1,5,10,1.29202974204672e-05,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.613,centernscale,-0.013,0.793,10904.571,5900.835,Mon Oct 23 21:05:17 2017,nnet,1,1,bm C1 ^ -2,ignore,none,centernscale,10764.7214441784,random,325,11,cv,32,3,1,5,9,6.73739193851185e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.609,centernscale,-0.013,0.724,10903.665,5892.669,Mon Oct 23 21:05:33 2017,pcaNNet,1,1,bm C1 ^ -2,ignore,none,centernscale,10764.7214441784,random,326,12,cv,32,3,1,5,6,1.19561650622029e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,centernscale,Fail,Fail,Fail,Fail,Mon Oct 23 21:05:42 2017,glm.nb,1,1,bm C1 ^ -2,ignore,none,centernscale,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,centernscale,Fail,Fail,Fail,Fail,Mon Oct 23 21:06:00 2017,gam,1,1,bm C1 ^ -2,ignore,none,centernscale,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,centernscale,Fail,Fail,Fail,Fail,Mon Oct 23 21:07:39 2017,bam,1,1,bm C1 ^ -2,ignore,none,centernscale,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,centernscale,Fail,Fail,Fail,Fail,Mon Oct 23 21:08:52 2017,msaenet,1,1,bm C1 ^ -2,ignore,none,centernscale,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.082,centernscale,0.007,0.693,10692.482,4701.768,Mon Oct 23 21:09:57 2017,svmLinear2,1,1,bm C1 ^ -2,ignore,none,centernscale,10764.7214441784,random,331,65,cv,32,3,1,5,404.1333225305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.182,centernscale,0.001,0.703,10751.564,4928.312,Mon Oct 23 21:10:07 2017,svmLinear3,1,1,bm C1 ^ -2,ignore,none,centernscale,10764.7214441784,random,332,10,cv,32,3,1,5,0.2260048105,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.609,centernscale,-0.013,0.713,10903.665,5892.669,Mon Oct 23 21:10:14 2017,relaxo,1,1,bm C1 ^ -2,ignore,none,centernscale,10764.7214441784,random,333,6,cv,32,3,1,5,10.3472189824,0.0638051906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,centernscale,Fail,Fail,Fail,Fail,Mon Oct 23 21:10:21 2017,superpc,1,1,bm C1 ^ -2,ignore,none,centernscale,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.631,centernscale,-0.179,0.737,12688.008,10458.581,Mon Oct 23 21:12:08 2017,xgbTree,1,1,bm C1 ^ -2,ignore,none,centernscale,10764.7214441784,random,335,106,cv,32,3,1,5,301,3,0.598729938,7.9544234392,0.3818249739,13,0.434165863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.994,centernscale,-0.048,0.777,11282.993,6762.268,Mon Oct 23 21:15:07 2017,BstLm,1,1,bm C1 ^ -2,ignore,none,centernscale,10764.7214441784,random,336,179,cv,32,3,1,5,1,0.2809438324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.177,centernscale,0.04,0.615,1.429,0.669,Mon Oct 23 21:15:40 2017,avNNet,1,1,bm log(C1),ignore,none,centernscale,1.4882450585,random,337,29,cv,32,3,1,5,10,0.0004527604,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.225,centernscale,0.042,0.661,1.425,0.63,Mon Oct 23 21:15:50 2017,nnet,1,1,bm log(C1),ignore,none,centernscale,1.4882450585,random,338,10,cv,32,3,1,5,3,0.0019460972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.232,centernscale,0.043,0.628,1.424,0.624,Mon Oct 23 21:16:03 2017,pcaNNet,1,1,bm log(C1),ignore,none,centernscale,1.4882450585,random,339,12,cv,32,3,1,5,11,0.0070226165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,centernscale,Fail,Fail,Fail,Fail,Mon Oct 23 21:16:10 2017,glm.nb,1,1,bm log(C1),ignore,none,centernscale,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,centernscale,Fail,Fail,Fail,Fail,Mon Oct 23 21:16:27 2017,gam,1,1,bm log(C1),ignore,none,centernscale,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,centernscale,Fail,Fail,Fail,Fail,Mon Oct 23 21:18:05 2017,bam,1,1,bm log(C1),ignore,none,centernscale,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.366,centernscale,0.288,0.437,NA,NA,Mon Oct 23 21:18:23 2017,msaenet,1,1,bm log(C1),ignore,none,centernscale,1.4882450585,random,343,17,cv,32,3,1,5,0.0543913652,5,2.9355365981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.361,centernscale,0.264,0.443,1.095,0.519,Mon Oct 23 21:19:12 2017,svmLinear2,1,1,bm log(C1),ignore,none,centernscale,1.4882450585,random,344,48,cv,32,3,1,5,9.4823642207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.411,centernscale,0.27,0.507,1.086,0.478,Mon Oct 23 21:19:19 2017,svmLinear3,1,1,bm log(C1),ignore,none,centernscale,1.4882450585,random,345,7,cv,32,3,1,5,2.6532486052,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.109,centernscale,-0.009,0.883,1.502,0.901,Mon Oct 23 21:19:26 2017,relaxo,1,1,bm log(C1),ignore,none,centernscale,1.4882450585,random,346,6,cv,32,3,1,5,18.636560179,0.8830672358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.396,centernscale,0.327,0.306,1.002,0.491,Mon Oct 23 21:19:33 2017,superpc,1,1,bm log(C1),ignore,none,centernscale,1.4882450585,random,347,3,cv,32,3,1,5,0.7404785694,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.279,centernscale,0.212,0.458,1.173,0.586,Mon Oct 23 21:21:10 2017,xgbTree,1,1,bm log(C1),ignore,none,centernscale,1.4882450585,random,348,95,cv,32,3,1,5,701,5,0.5214824908,3.4552135062,0.501224906,6,0.9337852017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.067,centernscale,0.023,0.75,1.453,0.758,Mon Oct 23 21:23:53 2017,BstLm,1,1,bm log(C1),ignore,none,centernscale,1.4882450585,random,349,160,cv,32,3,1,5,28,0.0900020374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.029,centernscale,-0.035,0.823,9.143,4.769,Mon Oct 23 21:24:40 2017,avNNet,1,1,bm 1dC1,ignore,none,centernscale,8.8374604474,random,350,42,cv,32,3,1,5,9,1.20516752739124e-05,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.029,centernscale,-0.035,0.786,9.143,4.768,Mon Oct 23 21:24:52 2017,nnet,1,1,bm 1dC1,ignore,none,centernscale,8.8374604474,random,351,11,cv,32,3,1,5,19,3.89913753469489e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.018,centernscale,-0.035,0.798,9.147,4.55,Mon Oct 23 21:25:06 2017,pcaNNet,1,1,bm 1dC1,ignore,none,centernscale,8.8374604474,random,352,14,cv,32,3,1,5,16,9.31700191347139e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,centernscale,Fail,Fail,Fail,Fail,Mon Oct 23 21:25:15 2017,glm.nb,1,1,bm 1dC1,ignore,none,centernscale,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,centernscale,Fail,Fail,Fail,Fail,Mon Oct 23 21:25:33 2017,gam,1,1,bm 1dC1,ignore,none,centernscale,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,centernscale,Fail,Fail,Fail,Fail,Mon Oct 23 21:27:11 2017,bam,1,1,bm 1dC1,ignore,none,centernscale,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,centernscale,Fail,Fail,Fail,Fail,Mon Oct 23 21:28:15 2017,msaenet,1,1,bm 1dC1,ignore,none,centernscale,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.036,centernscale,-0.036,0.794,9.154,4.801,Mon Oct 23 21:29:01 2017,svmLinear2,1,1,bm 1dC1,ignore,none,centernscale,8.8374604474,random,357,46,cv,32,3,1,5,0.0458625813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.022,centernscale,-0.034,0.819,9.14,4.738,Mon Oct 23 21:29:10 2017,svmLinear3,1,1,bm 1dC1,ignore,none,centernscale,8.8374604474,random,358,7,cv,32,3,1,5,0.0246223991,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.029,centernscale,-0.035,0.818,9.143,4.769,Mon Oct 23 21:29:17 2017,relaxo,1,1,bm 1dC1,ignore,none,centernscale,8.8374604474,random,359,6,cv,32,3,1,5,12.8852715032,0.7595890409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.052,centernscale,-0.037,0.961,9.164,4.874,Mon Oct 23 21:29:27 2017,superpc,1,1,bm 1dC1,ignore,none,centernscale,8.8374604474,random,360,8,nohyperparameters,32,3,no rep,no min,0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.105,centernscale,-0.305,0.759,11.53,4.149,Mon Oct 23 21:31:47 2017,xgbTree,1,1,bm 1dC1,ignore,none,centernscale,8.8374604474,random,361,140,cv,32,3,1,5,874,7,0.2452789113,9.3037830037,0.4336417593,4,0.8978119101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.208,centernscale,-0.079,0.85,9.535,5.601,Mon Oct 23 21:34:24 2017,BstLm,1,1,bm 1dC1,ignore,none,centernscale,8.8374604474,random,362,155,cv,32,3,1,5,106,0.0500241693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.426,centernscale,0.259,0.731,0.499,0.341,Mon Oct 23 21:35:24 2017,avNNet,1,1,bm sin(C2),ignore,none,centernscale,0.6732135297,random,363,54,cv,32,3,1,5,17,0.0135934424,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.424,centernscale,0.26,0.733,0.498,0.342,Mon Oct 23 21:35:39 2017,nnet,1,1,bm sin(C2),ignore,none,centernscale,0.6732135297,random,364,15,cv,32,3,1,5,13,0.005866294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.419,centernscale,0.26,0.73,0.498,0.345,Mon Oct 23 21:35:52 2017,pcaNNet,1,1,bm sin(C2),ignore,none,centernscale,0.6732135297,random,365,13,cv,32,3,1,5,12,0.0022307885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,centernscale,Fail,Fail,Fail,Fail,Mon Oct 23 21:35:59 2017,glm.nb,1,1,bm sin(C2),ignore,none,centernscale,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,centernscale,Fail,Fail,Fail,Fail,Mon Oct 23 21:36:17 2017,gam,1,1,bm sin(C2),ignore,none,centernscale,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,centernscale,Fail,Fail,Fail,Fail,Mon Oct 23 21:37:53 2017,bam,1,1,bm sin(C2),ignore,none,centernscale,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.791,centernscale,0.78,0.29,NA,NA,Mon Oct 23 21:38:08 2017,msaenet,1,1,bm sin(C2),ignore,none,centernscale,0.6732135297,random,369,15,cv,32,3,1,5,0.9030818213,9,0.6157454459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.761,centernscale,0.658,0.273,NA,NA,Tue Oct 24 13:52:34 2017,svmLinear2,1,1,bm sin(C2),ignore,none,centernscale,0.6730176021,random,282,181,cv,32,3,1,5,0.1831938542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.76,centernscale,0.657,0.242,NA,NA,Tue Oct 24 13:52:49 2017,svmLinear3,1,1,bm sin(C2),ignore,none,centernscale,0.6730176021,random,283,11,cv,32,3,1,5,11.0038736543,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.723,centernscale,0.678,0.272,NA,NA,Tue Oct 24 13:52:55 2017,relaxo,1,1,bm sin(C2),ignore,none,centernscale,0.6730176021,random,284,4,cv,32,3,1,5,0.6165187663,0.7875522247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,centernscale,Fail,Fail,Fail,Fail,Tue Oct 24 13:53:04 2017,superpc,1,1,bm sin(C2),ignore,none,centernscale,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.694,centernscale,0.667,0.252,NA,NA,Tue Oct 24 13:55:10 2017,xgbTree,1,1,bm sin(C2),ignore,none,centernscale,0.6730176021,random,286,124,cv,32,3,1,5,674,2,0.4395305319,0.610915923,0.4271603456,0,0.5009993592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.736,centernscale,0.701,0.272,NA,NA,Tue Oct 24 13:57:42 2017,BstLm,1,1,bm sin(C2),ignore,none,centernscale,0.6730176021,random,287,148,cv,32,3,1,5,265,0.017978126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.007,centernscale,0.002,0.978,0.673,0.52,Tue Oct 24 13:58:29 2017,avNNet,1,1,poly C1 t C2,ignore,none,centernscale,0.6735525827,random,288,41,cv,32,3,1,5,11,1.98363336236453e-05,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.075,centernscale,-0.04,0.953,0.701,0.555,Tue Oct 24 13:58:44 2017,nnet,1,1,poly C1 t C2,ignore,none,centernscale,0.6735525827,random,289,13,cv,32,3,1,5,13,0.0012948147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.063,centernscale,-0.034,0.921,0.697,0.549,Tue Oct 24 13:59:00 2017,pcaNNet,1,1,poly C1 t C2,ignore,none,centernscale,0.6735525827,random,290,15,cv,32,3,1,5,19,0.0011236742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,centernscale,Fail,Fail,Fail,Fail,Tue Oct 24 13:59:06 2017,glm.nb,1,1,poly C1 t C2,ignore,none,centernscale,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,centernscale,Fail,Fail,Fail,Fail,Tue Oct 24 13:59:24 2017,gam,1,1,poly C1 t C2,ignore,none,centernscale,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fail,centernscale,Fail,Fail,Fail,Fail,Tue Oct 24 14:03:59 2017,bam,1,1,poly C1 t C2,ignore,none,centernscale,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.017,centernscale,-0.02,0.973,0.687,0.507,Tue Oct 24 14:04:16 2017,msaenet,1,1,poly C1 t C2,ignore,none,centernscale,0.6735525827,random,294,14,cv,32,3,1,5,0.0557737305,5,0.6242848677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
