,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mlr_train_permute,regr.gbm,Tue Dec 10 00:15:24 2019,0.079,2,QSlinks14_55Int,ignore,none,expoTrans,HOPPER,QSlink2,2,5,403,232,222,0,V2,1,V17,1,V19,1,V22,1,V23,1,V26,1,V27,1,V45,1,V54,1,V3,1.002,V29,1.016,V4,1.018,V47,1.029,V46,1.048,V44,1.054,V55,1.056,V15,1.058,V57,1.081,V14,1.127,V56,1.148,V51,1.224
mlr_hold_permute,regr.glm,Tue Dec 10 00:15:31 2019,-0.056,2,QSlinks14_55Int,ignore,none,expoTrans,HOPPER,QSlink2,2,5,403,232,222,0,V2,0.9766,V45,0.9962,V56,1,V22,1,V57,1.001,V51,1.001,V26,1.002,V54,1.003,V3,1.007,V55,1.007,V27,1.01,V4,1.014,V17,1.021,V29,1.025,V47,1.03,V15,1.039,V14,1.039,V23,1.048,V46,1.056,V19,1.086,V44,1.178
mlr_train_permute,regr.glm,Tue Dec 10 00:15:31 2019,-0.056,2,QSlinks14_55Int,ignore,none,expoTrans,HOPPER,QSlink2,2,5,403,232,222,0,V22,0.9892,V26,0.9956,V57,0.9979,V54,1,V45,1.006,V2,1.009,V14,1.017,V4,1.017,V23,1.017,V55,1.018,V56,1.018,V17,1.022,V3,1.025,V27,1.027,V15,1.027,V46,1.046,V19,1.053,V51,1.056,V44,1.061,V29,1.067,V47,1.129
mlr_hold_permute,regr.glmboost,Tue Dec 10 00:15:48 2019,-0.117,2,QSlinks14_55Int,ignore,none,expoTrans,HOPPER,QSlink2,2,5,403,232,222,0,V2,0.9913,V3,1,V4,1,V15,1,V17,1,V22,1,V23,1,V26,1,V27,1,V29,1,V44,1,V45,1,V46,1,V51,1,V54,1,V55,1,V56,1,V57,1,V47,1.005,V19,1.013,V14,1.128
mlr_train_permute,regr.glmboost,Tue Dec 10 00:15:48 2019,-0.117,2,QSlinks14_55Int,ignore,none,expoTrans,HOPPER,QSlink2,2,5,403,232,222,0,V3,1,V4,1,V15,1,V17,1,V22,1,V23,1,V26,1,V27,1,V29,1,V44,1,V45,1,V46,1,V51,1,V54,1,V55,1,V56,1,V57,1,V2,1.006,V19,1.015,V47,1.032,V14,1.127
mlr_hold_permute,regr.ksvm,Tue Dec 10 00:16:00 2019,0.064,2,QSlinks14_55Int,ignore,none,expoTrans,HOPPER,QSlink2,2,5,403,232,222,0,V51,0.9786,V47,0.9869,V26,0.9907,V56,1,V57,1,V3,1.002,V45,1.002,V55,1.005,V29,1.005,V54,1.005,V46,1.01,V17,1.011,V15,1.012,V4,1.016,V14,1.016,V23,1.018,V44,1.018,V2,1.019,V22,1.022,V27,1.029,V19,1.048
mlr_train_permute,regr.ksvm,Tue Dec 10 00:16:00 2019,0.064,2,QSlinks14_55Int,ignore,none,expoTrans,HOPPER,QSlink2,2,5,403,232,222,1,V26,0.9995,V56,1,V54,1.007,V55,1.008,V22,1.01,V15,1.01,V46,1.011,V3,1.011,V51,1.016,V4,1.017,V23,1.019,V57,1.019,V44,1.02,V29,1.024,V2,1.028,V14,1.028,V45,1.032,V27,1.033,V19,1.037,V17,1.046,V47,1.117
mlr_hold_permute,regr.lm,Tue Dec 10 00:16:03 2019,-0.056,2,QSlinks14_55Int,ignore,none,expoTrans,HOPPER,QSlink2,2,5,403,232,222,0,V2,0.9766,V45,0.9962,V56,1,V22,1,V57,1.001,V51,1.001,V26,1.002,V54,1.003,V3,1.007,V55,1.007,V27,1.01,V4,1.014,V17,1.021,V29,1.025,V47,1.03,V15,1.039,V14,1.039,V23,1.048,V46,1.056,V19,1.086,V44,1.178
mlr_train_permute,regr.lm,Tue Dec 10 00:16:04 2019,-0.056,2,QSlinks14_55Int,ignore,none,expoTrans,HOPPER,QSlink2,2,5,403,232,222,0,V22,0.9892,V26,0.9956,V57,0.9979,V54,1,V45,1.006,V2,1.009,V14,1.017,V4,1.017,V23,1.017,V55,1.018,V56,1.018,V17,1.022,V3,1.025,V27,1.027,V15,1.027,V46,1.046,V19,1.053,V51,1.056,V44,1.061,V29,1.067,V47,1.129
mlr_hold_permute,regr.mob,Tue Dec 10 00:16:07 2019,-0.056,2,QSlinks14_55Int,ignore,none,expoTrans,HOPPER,QSlink2,2,5,403,232,222,1,V2,0.9766,V45,0.9962,V56,1,V22,1,V57,1.001,V51,1.001,V26,1.002,V54,1.003,V3,1.007,V55,1.007,V27,1.01,V4,1.014,V17,1.021,V29,1.025,V47,1.03,V15,1.039,V14,1.039,V23,1.048,V46,1.056,V19,1.086,V44,1.178
mlr_train_permute,regr.mob,Tue Dec 10 00:16:08 2019,-0.056,2,QSlinks14_55Int,ignore,none,expoTrans,HOPPER,QSlink2,2,5,403,232,222,1,V22,0.9892,V26,0.9956,V57,0.9979,V54,1,V45,1.006,V2,1.009,V14,1.017,V4,1.017,V23,1.017,V55,1.018,V56,1.018,V17,1.022,V3,1.025,V27,1.027,V15,1.027,V46,1.046,V19,1.053,V51,1.056,V44,1.061,V29,1.067,V47,1.129
mlr_hold_permute,regr.rpart,Tue Dec 10 00:16:15 2019,0.05,2,QSlinks14_55Int,ignore,none,expoTrans,HOPPER,QSlink2,2,5,403,232,222,0,V47,0.9591,V4,0.9906,V2,1,V3,1,V15,1,V17,1,V19,1,V22,1,V23,1,V26,1,V27,1,V29,1,V45,1,V46,1,V51,1,V54,1,V55,1,V57,1,V44,1.009,V56,1.108,V14,1.124
mlr_train_permute,regr.rpart,Tue Dec 10 00:16:15 2019,0.05,2,QSlinks14_55Int,ignore,none,expoTrans,HOPPER,QSlink2,2,5,403,232,222,0,V2,1,V3,1,V15,1,V17,1,V19,1,V22,1,V23,1,V26,1,V27,1,V29,1,V45,1,V46,1,V51,1,V54,1,V55,1,V57,1,V44,1.069,V4,1.075,V47,1.159,V56,1.276,V14,1.446
mlr_hold_permute,regr.rsm,Tue Dec 10 00:16:17 2019,-0.056,2,QSlinks14_55Int,ignore,none,expoTrans,HOPPER,QSlink2,2,5,403,232,222,0,V2,0.9766,V45,0.9962,V56,1,V22,1,V57,1.001,V51,1.001,V26,1.002,V54,1.003,V3,1.007,V55,1.007,V27,1.01,V4,1.014,V17,1.021,V29,1.025,V47,1.03,V15,1.039,V14,1.039,V23,1.048,V46,1.056,V19,1.086,V44,1.178
mlr_train_permute,regr.rsm,Tue Dec 10 00:16:17 2019,-0.056,2,QSlinks14_55Int,ignore,none,expoTrans,HOPPER,QSlink2,2,5,403,232,222,0,V22,0.9892,V26,0.9956,V57,0.9979,V54,1,V45,1.006,V2,1.009,V14,1.017,V4,1.017,V23,1.017,V55,1.018,V56,1.018,V17,1.022,V3,1.025,V27,1.027,V15,1.027,V46,1.046,V19,1.053,V51,1.056,V44,1.061,V29,1.067,V47,1.129
mlr,mrmr,Tue Dec 10 00:16:41 2019,,2,QSlinks03_95,ignore,none,asis,HOPPER,QSlink2,1,5,403,418,222,,V2,NA,V3,NA,V4,NA,V5,NA,V7,0.00961,V8,NA,V9,NA,V11,NA,V12,NA,V15,NA,V16,0.0248,V82,NA,V84,0.0129,V85,NA,V86,NA,V87,NA,V88,NA,V89,NA,V90,NA,V91,0.0676,V92,NA,V93,NA,V94,NA,V95,NA,V96,NA,V97,NA,V98,NA,V118,NA,V119,NA,V120,NA,V121,0.0147,V122,0.11,V123,NA,V124,NA,V125,NA,V126,NA,V127,NA,V129,NA,V130,NA,V131,NA,V132,NA,V133,NA,V136,NA,V138,NA,V140,NA,V141,NA,V151,NA,V154,NA,V170,NA,V174,NA,V176,NA,V181,0.0254,V184,NA,V187,NA,V188,NA,V189,NA,V190,NA,V191,NA,V192,0.00975,V193,0.019,V194,NA,V196,NA,V197,NA,V198,NA,V199,NA,V200,NA,V203,NA,V217,NA,V218,NA,V219,NA,V220,NA,V221,NA,V222,NA,V223,0.00992,V224,NA,V225,NA,V226,NA,V227,NA,V228,NA,V229,NA,V230,NA,V231,NA
mlr,randomForestSRC.rfsrc,Tue Dec 10 00:16:41 2019,,2,QSlinks03_95,ignore,none,asis,HOPPER,QSlink2,1,5,403,418,222,,V2,0.381,V3,0.021,V4,0.0757,V5,0.00646,V7,-0.0263,V8,0.015,V9,-0.043,V11,0.244,V12,-0.169,V15,0.0917,V16,0.866,V82,0.0736,V84,3.04,V85,0.0516,V86,0.00103,V87,0.665,V88,0.776,V89,0.416,V90,1.03,V91,2.98,V92,0.642,V93,0.391,V94,1.53,V95,8.06,V96,1.03,V97,1.56,V98,0.0117,V118,-0.0824,V119,0.318,V120,1.03,V121,3.38,V122,5.54,V123,0.253,V124,0.313,V125,0.108,V126,0.0412,V127,0.0644,V129,0.129,V130,0.00585,V131,0.0143,V132,-0.0072,V133,0.0193,V136,-0.00427,V138,0.0359,V140,-0.0116,V141,-0.0196,V151,0.00409,V154,-0.0222,V170,0.00717,V174,-0.00845,V176,0.012,V181,0.229,V184,0.0381,V187,0.0271,V188,0.196,V189,0.017,V190,0.161,V191,0.14,V192,0.5,V193,0.217,V194,0.0658,V196,0.721,V197,-0.0456,V198,0.246,V199,0.442,V200,-0.0249,V203,0.108,V217,-0.104,V218,0.00521,V219,0.219,V220,-0.0276,V221,-0.0113,V222,0.808,V223,0.303,V224,1.84,V225,1.47,V226,0.76,V227,0.372,V228,1.16,V229,11.7,V230,0.235,V231,0.156
mlr,univariate.model.score,Tue Dec 10 00:16:41 2019,,2,QSlinks03_95,ignore,none,asis,HOPPER,QSlink2,1,5,403,418,222,,V2,-46.2,V3,-63.7,V4,-54.9,V5,-42.6,V7,-69.2,V8,-62.3,V9,-72.5,V11,-34.1,V12,-46.8,V15,-54.7,V16,-65.2,V82,-59.1,V84,-36.4,V85,-43.5,V86,-55.9,V87,-74.2,V88,-45.8,V89,-40.9,V90,-75.8,V91,-49,V92,-70.8,V93,-50.9,V94,-45,V95,-60.2,V96,-45.2,V97,-60.8,V98,-58.9,V118,-56.4,V119,-48.9,V120,-76.1,V121,-41.3,V122,-55.5,V123,-51.6,V124,-50.7,V125,-54.1,V126,-39.9,V127,-56.9,V129,-48.3,V130,-56,V131,-51.6,V132,-60,V133,-38.1,V136,-64.5,V138,-57.2,V140,-64.3,V141,-48.2,V151,-50.6,V154,-64.1,V170,-50.8,V174,-54.4,V176,-61.7,V181,-54,V184,-53,V187,-44.3,V188,-68.5,V189,-68.1,V190,-44.4,V191,-59.8,V192,-50.5,V193,-36.7,V194,-65.9,V196,-55.7,V197,-53.9,V198,-56.9,V199,-58.1,V200,-57.3,V203,-48.4,V217,-51.6,V218,-54.4,V219,-59.9,V220,-61.6,V221,-66.2,V222,-52.7,V223,-50.2,V224,-35.8,V225,-43.5,V226,-47.3,V227,-56.2,V228,-60.9,V229,-31.2,V230,-34.6,V231,-65.9
mlr_hold_permute,regr.bst,Tue Dec 10 00:17:20 2019,-0.056,2,QSlinks03_95,ignore,none,asis,HOPPER,QSlink2,1,5,403,576,222,1,V181,0.999,V193,0.9993,V199,0.9996,V2,1,V3,1,V4,1,V5,1,V8,1,V9,1,V11,1,V12,1,V82,1,V85,1,V86,1,V87,1,V88,1,V89,1,V90,1,V92,1,V93,1,V94,1,V95,1,V96,1,V97,1,V118,1,V119,1,V120,1,V123,1,V124,1,V125,1,V126,1,V127,1,V129,1,V130,1,V131,1,V132,1,V133,1,V136,1,V138,1,V140,1,V141,1,V151,1,V154,1,V170,1,V174,1,V176,1,V184,1,V187,1,V188,1,V189,1,V190,1,V191,1,V194,1,V196,1,V197,1,V198,1,V200,1,V203,1,V217,1,V218,1,V219,1,V220,1,V221,1,V222,1,V224,1,V226,1,V227,1,V228,1,V229,1,V230,1,V231,1,V84,1.001,V15,1.004,V98,1.005,V225,1.011,V91,1.014,V121,1.015,V223,1.015,V7,1.016,V192,1.02,V122,1.022,V16,1.031
mlr_train_permute,regr.bst,Tue Dec 10 00:17:21 2019,-0.056,2,QSlinks03_95,ignore,none,asis,HOPPER,QSlink2,1,5,403,576,222,1,V2,1,V3,1,V4,1,V5,1,V8,1,V9,1,V11,1,V12,1,V82,1,V85,1,V86,1,V87,1,V88,1,V89,1,V90,1,V92,1,V93,1,V94,1,V95,1,V96,1,V97,1,V118,1,V119,1,V120,1,V123,1,V124,1,V125,1,V126,1,V127,1,V129,1,V130,1,V131,1,V132,1,V133,1,V136,1,V138,1,V140,1,V141,1,V151,1,V154,1,V170,1,V174,1,V176,1,V184,1,V187,1,V188,1,V189,1,V190,1,V191,1,V194,1,V196,1,V197,1,V198,1,V200,1,V203,1,V217,1,V218,1,V219,1,V220,1,V221,1,V222,1,V224,1,V226,1,V227,1,V228,1,V229,1,V230,1,V231,1,V199,1.002,V15,1.003,V192,1.003,V98,1.004,V193,1.006,V84,1.009,V16,1.01,V91,1.013,V7,1.014,V121,1.015,V122,1.019,V225,1.02,V223,1.028,V181,1.032
mlr_hold_permute,regr.ctree,Tue Dec 10 00:17:35 2019,-0.036,2,QSlinks03_95,ignore,none,asis,HOPPER,QSlink2,1,5,403,576,222,5,V2,1,V3,1,V4,1,V5,1,V7,1,V8,1,V9,1,V11,1,V12,1,V15,1,V16,1,V82,1,V84,1,V85,1,V86,1,V87,1,V88,1,V89,1,V90,1,V92,1,V93,1,V94,1,V95,1,V96,1,V97,1,V98,1,V118,1,V119,1,V120,1,V121,1,V123,1,V124,1,V125,1,V126,1,V127,1,V129,1,V130,1,V131,1,V132,1,V133,1,V136,1,V138,1,V140,1,V141,1,V151,1,V154,1,V170,1,V174,1,V176,1,V181,1,V184,1,V187,1,V188,1,V189,1,V190,1,V191,1,V192,1,V193,1,V194,1,V196,1,V197,1,V198,1,V199,1,V200,1,V203,1,V217,1,V218,1,V219,1,V220,1,V221,1,V222,1,V223,1,V224,1,V225,1,V226,1,V227,1,V228,1,V229,1,V230,1,V231,1,V91,1.077,V122,1.109
mlr_train_permute,regr.ctree,Tue Dec 10 00:17:41 2019,-0.036,2,QSlinks03_95,ignore,none,asis,HOPPER,QSlink2,1,5,403,576,222,5,V2,1,V3,1,V4,1,V5,1,V7,1,V8,1,V9,1,V11,1,V12,1,V15,1,V16,1,V82,1,V84,1,V85,1,V86,1,V87,1,V88,1,V89,1,V90,1,V92,1,V93,1,V94,1,V95,1,V96,1,V97,1,V98,1,V118,1,V119,1,V120,1,V121,1,V123,1,V124,1,V125,1,V126,1,V127,1,V129,1,V130,1,V131,1,V132,1,V133,1,V136,1,V138,1,V140,1,V141,1,V151,1,V154,1,V170,1,V174,1,V176,1,V181,1,V184,1,V187,1,V188,1,V189,1,V190,1,V191,1,V192,1,V193,1,V194,1,V196,1,V197,1,V198,1,V199,1,V200,1,V203,1,V217,1,V218,1,V219,1,V220,1,V221,1,V222,1,V223,1,V224,1,V225,1,V226,1,V227,1,V228,1,V229,1,V230,1,V231,1,V91,1.106,V122,1.156
mlr_hold_permute,regr.cvglmnet,Tue Dec 10 00:17:50 2019,-0.044,2,QSlinks03_95,ignore,none,asis,HOPPER,QSlink2,1,5,403,576,222,2,V2,1,V3,1,V4,1,V5,1,V7,1,V8,1,V9,1,V11,1,V12,1,V15,1,V16,1,V82,1,V85,1,V86,1,V87,1,V88,1,V89,1,V90,1,V92,1,V93,1,V94,1,V95,1,V96,1,V97,1,V98,1,V118,1,V119,1,V120,1,V121,1,V123,1,V124,1,V125,1,V126,1,V127,1,V129,1,V130,1,V131,1,V132,1,V133,1,V136,1,V138,1,V140,1,V141,1,V151,1,V154,1,V170,1,V174,1,V176,1,V181,1,V184,1,V187,1,V188,1,V189,1,V190,1,V191,1,V192,1,V193,1,V194,1,V196,1,V197,1,V198,1,V199,1,V200,1,V203,1,V217,1,V218,1,V219,1,V220,1,V221,1,V222,1,V223,1,V224,1,V225,1,V226,1,V227,1,V228,1,V229,1,V230,1,V231,1,V84,1.007,V91,1.038,V122,1.052
mlr_train_permute,regr.cvglmnet,Tue Dec 10 00:17:52 2019,-0.044,2,QSlinks03_95,ignore,none,asis,HOPPER,QSlink2,1,5,403,576,222,2,V2,1,V3,1,V4,1,V5,1,V7,1,V8,1,V9,1,V11,1,V12,1,V15,1,V16,1,V82,1,V85,1,V86,1,V87,1,V88,1,V89,1,V90,1,V92,1,V93,1,V94,1,V95,1,V96,1,V97,1,V98,1,V118,1,V119,1,V120,1,V121,1,V123,1,V124,1,V125,1,V126,1,V127,1,V129,1,V130,1,V131,1,V132,1,V133,1,V136,1,V138,1,V140,1,V141,1,V151,1,V154,1,V170,1,V174,1,V176,1,V181,1,V184,1,V187,1,V188,1,V189,1,V190,1,V191,1,V192,1,V193,1,V194,1,V196,1,V197,1,V198,1,V199,1,V200,1,V203,1,V217,1,V218,1,V219,1,V220,1,V221,1,V222,1,V223,1,V224,1,V225,1,V226,1,V227,1,V228,1,V229,1,V230,1,V231,1,V84,1.025,V91,1.04,V122,1.05
mlr_hold_permute,regr.earth,Tue Dec 10 00:17:59 2019,-0.02,2,QSlinks03_95,ignore,none,asis,HOPPER,QSlink2,1,5,403,576,222,2,V16,0.9864,V227,0.9976,V2,1,V3,1,V4,1,V5,1,V7,1,V8,1,V9,1,V11,1,V12,1,V15,1,V82,1,V85,1,V86,1,V87,1,V88,1,V89,1,V90,1,V91,1,V93,1,V94,1,V96,1,V97,1,V98,1,V118,1,V119,1,V120,1,V121,1,V123,1,V124,1,V125,1,V126,1,V127,1,V129,1,V130,1,V131,1,V132,1,V133,1,V136,1,V138,1,V140,1,V141,1,V151,1,V154,1,V170,1,V174,1,V176,1,V181,1,V184,1,V187,1,V188,1,V189,1,V190,1,V191,1,V192,1,V193,1,V194,1,V196,1,V197,1,V198,1,V199,1,V200,1,V203,1,V217,1,V218,1,V219,1,V220,1,V221,1,V222,1,V223,1,V225,1,V226,1,V230,1,V231,1,V224,1.002,V84,1.004,V92,1.023,V228,1.066,V122,1.113,V95,1.498,V229,1.653
mlr_train_permute,regr.earth,Tue Dec 10 00:18:02 2019,-0.02,2,QSlinks03_95,ignore,none,asis,HOPPER,QSlink2,1,5,403,576,222,2,V2,1,V3,1,V4,1,V5,1,V7,1,V8,1,V9,1,V11,1,V12,1,V15,1,V82,1,V85,1,V86,1,V87,1,V88,1,V89,1,V90,1,V91,1,V93,1,V94,1,V96,1,V97,1,V98,1,V118,1,V119,1,V120,1,V121,1,V123,1,V124,1,V125,1,V126,1,V127,1,V129,1,V130,1,V131,1,V132,1,V133,1,V136,1,V138,1,V140,1,V141,1,V151,1,V154,1,V170,1,V174,1,V176,1,V181,1,V184,1,V187,1,V188,1,V189,1,V190,1,V191,1,V192,1,V193,1,V194,1,V196,1,V197,1,V198,1,V199,1,V200,1,V203,1,V217,1,V218,1,V219,1,V220,1,V221,1,V222,1,V223,1,V225,1,V226,1,V230,1,V231,1,V16,1.048,V92,1.069,V228,1.073,V227,1.079,V224,1.082,V122,1.261,V84,1.506,V95,1.94,V229,2.095
mlr_hold_permute,regr.gausspr,Tue Dec 10 00:18:20 2019,0.125,2,QSlinks03_95,ignore,none,asis,HOPPER,QSlink2,1,5,403,576,222,4,V151,0.9894,V219,0.9961,V131,0.9962,V2,0.9964,V174,0.997,V227,0.9971,V133,0.9977,V82,0.998,V8,0.999,V154,0.9993,V93,0.9993,V181,0.9994,V218,0.9994,V197,0.9994,V184,0.9995,V87,0.9996,V189,0.9997,V220,0.9998,V85,0.9999,V217,1,V119,1,V3,1,V222,1,V170,1.001,V176,1.001,V95,1.001,V125,1.001,V230,1.001,V199,1.001,V140,1.001,V200,1.002,V225,1.002,V188,1.002,V11,1.002,V231,1.002,V226,1.002,V90,1.002,V120,1.002,V124,1.002,V94,1.002,V132,1.002,V203,1.003,V5,1.003,V96,1.003,V118,1.003,V130,1.003,V194,1.003,V229,1.003,V89,1.003,V187,1.003,V221,1.003,V121,1.004,V223,1.004,V84,1.004,V129,1.004,V86,1.004,V15,1.004,V191,1.004,V190,1.005,V92,1.005,V138,1.005,V9,1.005,V224,1.005,V193,1.006,V4,1.006,V12,1.006,V127,1.006,V136,1.007,V88,1.007,V196,1.008,V228,1.008,V126,1.01,V123,1.01,V141,1.012,V7,1.014,V98,1.016,V91,1.017,V122,1.024,V97,1.027,V198,1.031,V16,1.043,V192,1.064
