1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,0,28380.34375,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2.46875,0,0,0,0,0,0,0,0,0,16,0,32,0,0,0,0,39.5,0,0,0,0,0,32,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,0,22009.9375,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2.96875,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,17.8125,0,0,0,0,0,317,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,0,22009.9375,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2.96875,0,0,0,0,0,0,0,0,0,12,0,24,0,0,0,0,35.625,0,0,0,0,0,317,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,40819,3,21323.2878094668,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8.8,0,0,0,0,0,0,0,0,0,15.4444444444444,0,15.4444444444444,0,0,0,0,135.911111111111,0,0,0,0,0,261.888888888889,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,0,28380.34375,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2.46875,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,41.96875,0,290186,0,0,0,32,0,0,0,0
24,1,1,0,0.25,0,0,0,0,0,0,0,0,0.5,0,0.25,0,40819,3,23605.9502252252,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8.46666666666667,0,0,0,0,0,0,0,0,0,0,37.5,12.5,0,0,0,0,105.833333333333,0,303954,14,0,0,580.25,0,0,0,34842.7518354718
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,1,30529.6689789461,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,3.96969696969697,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,127.030303030303,0,216708,28,0,0,656.5,0,0,0,32340.4598256766
3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,0,29633.9036144578,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,4.97590361445783,0,0,0,0,0,0,0,0,0,0,0,354,0,0,0,0,293.578313253012,0,0,0,0,0,1214,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,0,36874.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3.36363636363636,0,0,0,0,0,0,0,0,0,4.5,0,4.5,4.5,0,0,0,15.1363636363636,0,0,0,0,0,8,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,40819,3,25363.0076190476,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6.93333333333333,0,0,0,0,10.2222222222222,0,0,0,0,30.6666666666667,0,92,0,0,0,0,212.622222222222,0,0,0,0,3.66666666666667,489,0,0,0,0
27,1,1,0,0.666666666666667,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0,0,40819,3,24506.6733044733,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8.46666666666667,0,0,0,0,0,0,0,0,0,0,0,9.66666666666667,0,0,0,0,81.8444444444444,0,64113.3333333333,3.33333333333333,0,0,870.666666666667,0,0,0,26697.7469876387
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,0,28380.34375,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2.46875,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,71.59375,0,39591,9,0,0,32,0,2,0,27203.0692177869
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,0,15439.5454545455,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3.27272727272727,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,29.4545454545455,0,34637,1,0,0,11,0,0,0,15425.6627492453
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,0,15439.5454545455,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3.27272727272727,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,32.7272727272727,0,30008,2,0,0,11,0,0,0,15425.6627492453
24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,0,22009.9375,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2.96875,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,83.125,0,99393,3,0,0,317,0,0,0,15866.7519032645
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,0,33771.4782608696,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.43478260869565,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12.9130434782609,0,10645,0,0,0,23,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,0,28380.34375,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2.46875,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,51.84375,0,99147,6,0,0,32,0,1,0,27203.0692177869
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,0,36438.90625,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1.265625,0,0,0,0,0,0,0,0,0,45,0,225,0,0,0,0,56.953125,0,0,0,0,0,64,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,0,40819,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.5,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,5.5,0,0,0,0,0,4,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,33333.0465116279,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.40697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34103,2,0,0,86,0,2,0,41.3864736700902
7,1.52173913043478,0,0,0,0,0.130434782608696,0,0,0,0,0,0.0869565217391304,0,0,0,0.0434782608695652,135,3,15827.7409859299,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,4.41666666666667,0,0,0,3.93761814744801,0,0,0,3.93761814744801,0,0,0,90.5652173913044,0,0,90.5652173913044,0,399.996376811594,0.843100189035917,282182.260869565,67.8695652173913,0,0,774.432892249527,0,42,0,130.948047320911
7,1.20833333333333,0,0.333333333333333,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,135,2,19032.7162735121,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,5.11923076923077,0,0,0,0,0,0,2.47743055555556,2.47743055555556,2.47743055555556,0,0,59.4583333333333,0,0,59.4583333333333,0,304.380929487179,0,153595.75,32.9166666666667,0,0,560.277777777778,0,39,0,78.4722025686948
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,33333.0465116279,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.40697674418605,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.81395348837209,0,8505,5,0,0,86,0,5,0,41.3864736700902
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,33333.0465116279,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.40697674418605,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.40697674418605,0,45654,2,0,0,86,0,2,0,41.3864736700902
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,33333.0465116279,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.40697674418605,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5.62790697674419,0,8871,2,0,0,86,0,2,0,41.3864736700902
7,1,0,0.727272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,26400.7035443723,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1.56666666666667,0,0,0,0,0,0,0,0,0,0,0,31.2727272727273,0,0,0,0,48.9939393939394,0,109865.090909091,41,0,0,858.049586776859,0,10,0,89.9682585168975
7,1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,135,1,22077.5644240159,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,3.5,0,0,0,0,0,0,0,0,0,0,0,55.4,0,0,55.4,0,193.9,0,89134.75,201.65,5.45,0,744.3,0,12,0,130.948047320911
24,1.36666666666667,0,0,0.0666666666666667,0,0.1,0,0,0,0,0,0.0666666666666667,0,0,0,0.0666666666666667,135,3,15245.1777743223,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,2.7027027027027,2.13444444444444,0,0,0,0,0,2.13444444444444,4.26888888888889,2.13444444444444,0,0,64.0333333333333,0,0,0,0,173.063063063063,0.236666666666667,168213.2,49.7,7.1,7.1,777.56,0,54,18,199.822267638587
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,3,19575.7123767586,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,5.22033898305085,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,5.22033898305085,0,3478,6,0,0,535.666666666667,0,0,0,455.277266500696
7,1,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,758,2,13249.4112550738,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1.67777777777778,0,0,0,0,0,3.14285714285714,0,0,3.14285714285714,0,66,22,0,0,0,0,36.9111111111111,0,46294.2857142857,8.57142857142857,0,0,469.571428571429,0,0,0,202.67120971576
7,1,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,758,2,15289.5229761286,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.67777777777778,0,0,0,0,0,0,0,0,0,0,3.83333333333333,3.83333333333333,0,0,0,0,6.43148148148148,0,1724,1,0,0,763.833333333333,0,0,0,202.67120971576
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,3,12974.7692307692,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,9,0,3681,1,0,0,160.5,0,0,0,202.67120971576
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,2,13264.381272209,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,24,8,0,0,0,0,40,0,8190,7.2,0,0,385.6,0,0,0,455.277266500696
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,758,3,16001.8370603467,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1.67777777777778,0,0,0,0,0,0,0,0,0,0,22.5,11.25,0,0,0,0,18.875,0,13725.25,8.75,0,0,699.5,0,0,0,455.277266500696
7,1,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0.111111111111111,0,758,3,10008.1062106653,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0.728395061728395,0,52.4444444444444,6.55555555555556,0,0,0,0,32.7777777777778,0,5937,8,0,0,401.555555555556,0,0,0,202.67120971576
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,0,5605.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,1.25,1.25,0,0,0,3.125,0,136190,3,0,0,1.25,0,0,0,521.080854876792
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,3,18668.125,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,7.17647058823529,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,118.411764705882,1,0,0,0,0,403,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,0,28380.34375,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2.46875,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,59.25,0,108390,6,0,0,32,0,1,0,27203.0692177869
3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,40819,3,20591.3048906049,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,8.8,0,0,0,0,0,0,0,0,0,6.71428571428571,0,6.71428571428571,0,0,0,0,59.0857142857143,0,0,0,0,0,232.714285714286,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,3731.68888888889,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.6,0,2.11111111111111,0,0,0,0,0,0,0,0,0,6.33333333333333,6.33333333333333,0,0,0,16.4666666666667,0,27040,0,0,0,1230.66666666667,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,3731.68888888889,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.6,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7.8,0,27020,0,0,0,1230.66666666667,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,3731.68888888889,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.6,0,0.666666666666667,0,0,0,0,0,0,0,0,0,2,2,0,0,0,5.2,0,25714,0,0,0,1230.66666666667,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,3731.68888888889,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.6,0,1.66666666666667,0,0,0,0,0,0,0,0,0,5,5,0,0,0,13,0,25714,0,0,0,1230.66666666667,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,3731.68888888889,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2.6,0,1.33333333333333,0,0,0,0,0,0,0,0,0,4,4,0,0,0,10.4,0,23620,0,0,0,1230.66666666667,0,0,0,0
24,1.46534653465347,0,0.415841584158416,0.0099009900990099,0,0,0,0,0.099009900990099,0.0099009900990099,0.128712871287129,0.0693069306930693,0.0198019801980198,0.0495049504950495,0.118811881188119,0,101,3,14266.854457036,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,7,2.86666666666667,5.11910597000294,0,0,0,0.731300852857563,2.19390255857269,0,0,0,0,73.8613861386139,73.8613861386139,0,0,0,0,211.73597359736,0.305852367414959,756777.623762376,61.7821782178218,0,7.72277227722772,769.153318302127,0.217821782178218,0,56,203.117688059229
3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,3,18668.125,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,7.17647058823529,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,129.176470588235,1.25,0,0,0,0,403,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,0,31425.4343434343,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3.96969696969697,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,242.151515151515,0,43533,63,0,0,99,0,0,0,12827.24156844
24,1.40816326530612,0,0.285714285714286,0,0,0.0204081632653061,0.0204081632653061,0,0.0612244897959184,0,0.0408163265306122,0.0408163265306122,0,0.0204081632653061,0,0.0204081632653061,166,3,16696.1210637232,0,1,3,0,5,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,10,3.26335877862595,0,0,0,0,1.9658475635152,0,0,7.86339025406081,0,0,192.65306122449,96.3265306122449,0,0,0,0,314.348029288051,0.602249062890462,730623.469387755,98.3673469387755,9.83673469387755,0,686.457309454394,0,0,0,368.370170957378
24,1.09090909090909,0,0.681818181818182,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0,716,3,18673.1191700539,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3.31333333333333,0,0,0,0,0,0,13.4070247933884,1.4896694214876,0,0,32.7727272727273,32.7727272727273,0,0,0,0,108.58696969697,0,77596.9090909091,38.1818181818182,3.81818181818182,0,975.619834710744,0,0,0,1134.18769988039
7,1.03030303030303,0,0.696969696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,716,1,18557.9871721385,0,0,0,0,27,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,6.33827893175074,0,0,0,0,0,0,0,0,0,0,0,66.2727272727273,0,66.2727272727273,0,0,420.05503102239,0,109158,147,0,0,907.847566574839,0,0,0,416.193311401374
24,1,0,0.615384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,716,3,21381.8927148827,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,5.94285714285714,0,0,0,0,0,0,0,28.1715976331361,0,0,0,40.6923076923077,0,0,0,0,241.828571428571,0,91659.5384615385,23.4615384615385,0,4.69230769230769,372.076923076923,0,0,0,658.930820815986
24,1.18348623853211,0,0.678899082568807,0.018348623853211,0,0,0,0,0.0091743119266055,0,0,0,0,0.0825688073394496,0,0.091743119266055,716,3,9212.55415989507,4,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,7,5.22033898305085,0,0,2.72174059422608,0,0,0,0,0.60483124316135,3.6289874589681,0,593.339449541285,32.9633027522936,0,0,0,0,172.079614367905,0,74809.3944954128,87.6330275229358,0,0,920.563588923491,0,0,0,675.313628873067
3,1,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,40819,3,12940.9258893281,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19.3636363636364,0,0,0,0,0,0,0,0,0,0,0,67.5,0,0,0,0,435.681818181818,0,449316,45,0,0,579,0,0,0,69908.629083709
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,40819,3,20331.0772103383,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8.8,0,0,0,0,0,0,0,0,0,0,0,12.7,0,0,0,0,111.76,0,6771.6,0,0,0,236.8,0,0,0,0
24,1.2027027027027,0,0.5,0,0.027027027027027,0,0,0,0,0,0.189189189189189,0.027027027027027,0.027027027027027,0,0.0135135135135135,0,211,3,14456.4058940283,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,13,5.1095406360424,0,3.78013148283419,0,0,9.45032870708546,0,0,0,0,0,0,69.9324324324324,0,0,0,0,357.322605290803,0.0995252008765522,35019.9324324324,22.0945945945946,0,0,771.079620160701,0.027027027027027,0,0,193.069689991647
24,1,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,40819,3,17753.7905961792,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,6.87121212121212,0,10.8125,0,0,0,0,0,0,0,0,0,43.25,0,0,0,0,297.179924242424,0,0,30,0,0,974,1,0,0,37350.2923022229
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,3,18668.125,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,7.17647058823529,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,183,1.5,1596396,0,0,0,403,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,0,40819,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.5,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,11,0,914296,3,0,0,4,0,0,1,31150.6639206784
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,1,29921.1666666667,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,4.04929577464789,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,291.549295774648,0,72075,37.5,0,0,1340,0,0,0,13838.4111687082
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,0,33771.4782608696,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.43478260869565,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.43478260869565,0,43848,2,0,0,23,0,0,0,28929.3953527185
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,0,33626.6785714286,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2.21428571428571,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,48.7142857142857,0,228858,0,0,0,28,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,3,9014.71111111111,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,3.75,0,0,0,0,0,0,0,2.88888888888889,0,0,0,8.66666666666667,0,0,0,0,32.5,0,11797.3333333333,1.33333333333333,0,0,277.333333333333,1,0,0,21.9668212526028
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,0,29633.9036144578,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,4.97590361445783,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,184.10843373494,0,359912,88,0,0,1214,0,0,0,32340.4598256766
