24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,34036.4166666667,FALSE,0,1,0,1.31523459927569,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14.5
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.3333333333333,9627.55555555556,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2428,3
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28380.34375,TRUE,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2.46875
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22009.9375,TRUE,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,317,2.96875
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22009.9375,TRUE,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,317,2.96875
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,3,17,21323.2878094668,TRUE,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,696,8.8
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28380.34375,FALSE,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2.46875
24,1,1,0.25,0,0,0,0,0,0,0,0,0.5,0,0,0.25,0,0,3,30.5,23605.9502252252,FALSE,0,0,3,0.0926980708676857,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,794,8.46666666666667
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,30529.6689789461,FALSE,0,0,0,0.164950566057067,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,3.96969696969697
3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,29633.9036144578,FALSE,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,4.97590361445783
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,36874.4,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3.36363636363636
2,1,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,0,3,47,25363.0076190476,TRUE,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,794,6.93333333333333
27,1,1,0.666666666666667,0,0,0,0,0,0,0,0,0.666666666666667,0,0.333333333333333,0,0,0,3,44,24506.6733044733,FALSE,1,0,0,0.101838486064625,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,8.46666666666667
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28380.34375,FALSE,0,0,0,0.100425977487447,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2.46875
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15439.5454545455,FALSE,0,0,0,0.0709219858156028,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3.27272727272727
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15439.5454545455,FALSE,0,0,0,0.0709219858156028,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3.27272727272727
24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22009.9375,FALSE,0,0,0,0.0763358778625954,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,317,2.96875
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33771.4782608696,FALSE,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.43478260869565
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28380.34375,FALSE,0,0,0,0.100425977487447,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2.46875
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,36438.90625,TRUE,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1.265625
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40819,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.5
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,33333.0465116279,FALSE,0,0,0,0.0383141762452107,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.40697674418605
7,1.52173913043478,0,0,0.521739130434783,0.130434782608696,0,0,0,0,0,0.0869565217391304,0,0,0,0,0.0434782608695652,0.0434782608695652,3,135.608695652174,15827.7409859299,FALSE,0,0,0,0.140896773267911,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1081,4.41666666666667
7,1.33333333333333,0,0.0833333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0.0833333333333333,2,168.75,19032.7162735121,FALSE,0,0,0,0.0645608954053157,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,943,5.11923076923077
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,33333.0465116279,FALSE,0,0,0,0.0383141762452107,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.40697674418605
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,33333.0465116279,FALSE,0,0,0,0.0383141762452107,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.40697674418605
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,33333.0465116279,FALSE,0,0,0,0.0383141762452107,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1.40697674418605
7,1.09090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.818181818182,26400.7035443723,FALSE,0,0,0,0.100425977487447,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,862,1.56666666666667
7,1,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,228.75,22077.5644240159,FALSE,0,0,0,0.140896773267911,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1619,3.5
24,1.4,0,0.0666666666666667,0.333333333333333,0.1,0,0,0,0,0,0.0666666666666667,0,0,0,0,0.0666666666666667,0.0666666666666667,3,119.3,15245.1777743223,FALSE,0,0,0,0.281741843690446,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1619,2.7027027027027
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76,19575.7123767586,FALSE,0,0,3,0.0735042129022347,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,5.22033898305085
7,1,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,2,78.8571428571429,13249.4112550738,FALSE,0,0,3,0.0237529691211401,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1191,1.67777777777778
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,72.6666666666667,15289.5229761286,FALSE,0,0,1,0.0237529691211401,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1589,1.67777777777778
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,12974.7692307692,FALSE,0,0,1,0.0237529691211401,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,308,6
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,13264.381272209,FALSE,0,0,3,0.0735042129022347,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,5
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79.5,16001.8370603467,FALSE,0,0,2,0.0735042129022347,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,1.67777777777778
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,3,24.2222222222222,10008.1062106653,FALSE,0,0,8,0.0237529691211401,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1191,5
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,5605.5,FALSE,0,0,0,0.113043654841469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,18668.125,FALSE,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,475,7.17647058823529
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28380.34375,FALSE,0,0,0,0.100425977487447,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2.46875
3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,3,18.8571428571429,20591.3048906049,TRUE,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,696,8.8
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3731.68888888889,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243,2.6
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3731.68888888889,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243,2.6
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3731.68888888889,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243,2.6
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3731.68888888889,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243,2.6
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3731.68888888889,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2243,2.6
24,1.37623762376238,0,0.0099009900990099,0.267326732673267,0,0,0,0,0.0099009900990099,0.128712871287129,0.0693069306930693,0.0198019801980198,0.0099009900990099,0.0495049504950495,0.118811881188119,0,0,3,151.356435643564,14266.854457036,FALSE,0,0,1,0.324686830519859,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1254,2.86666666666667
3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,18668.125,FALSE,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,475,7.17647058823529
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,31425.4343434343,FALSE,0,0,0,0.04149377593361,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99,3.96969696969697
24,1.38775510204082,0,0,0.510204081632653,0.0204081632653061,0,0,0.0204081632653061,0,0.0408163265306122,0.0408163265306122,0,0.0204081632653061,0.0204081632653061,0,0.0816326530612245,0.0204081632653061,3,210.571428571429,16696.1210637232,FALSE,0,0,2,0.416619832576582,1,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1619,3.26335877862595
24,1.09090909090909,0,0,0.181818181818182,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,3,203,18673.1191700539,FALSE,0,0,1,0.220185363019859,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1619,3.31333333333333
7,1.15151515151515,0,0,0.0606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,307.272727272727,18557.9871721385,FALSE,0,0,0,0.0645608954053157,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1081,6.33827893175074
24,1,0,0,0.153846153846154,0,0,0,0,0,0,0,0,0,0,0,0.692307692307692,0,3,200.615384615385,21381.8927148827,FALSE,0,0,0,0.116916916347724,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,5.94285714285714
24,1.1743119266055,0,0.018348623853211,0.201834862385321,0,0,0,0.073394495412844,0,0,0,0,0,0.0825688073394496,0,0.018348623853211,0.091743119266055,3,187.449541284404,9212.55415989507,FALSE,4,0,18,0.132644316380419,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1589,5.22033898305085
3,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,3,22.5,12940.9258893281,FALSE,4,0,0,0.28012917839625,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,770,19.3636363636364
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,3,16.4,20331.0772103383,FALSE,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,696,8.8
24,1.24324324324324,0,0,0.27027027027027,0,0,0,0,0,0.189189189189189,0.027027027027027,0.027027027027027,0.135135135135135,0,0.0135135135135135,0,0,3,197.905405405405,14456.4058940283,FALSE,0,0,0,0.11679874768614,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,2243,5.1095406360424
24,1,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,3,47,17753.7905961792,FALSE,0,0,0,0.11679874768614,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2243,6.87121212121212
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,18668.125,FALSE,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,475,7.17647058823529
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40819,FALSE,0,0,0,0.160038928387986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.5
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126.5,29921.1666666667,FALSE,0,0,0,0.0523560209424084,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1340,4.04929577464789
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33771.4782608696,FALSE,0,0,0,0.24390243902439,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1.43478260869565
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33626.6785714286,FALSE,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2.21428571428571
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,3,12.3333333333333,9014.71111111111,FALSE,0,0,0,0.0452488687782805,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,446,3.75
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,29633.9036144578,FALSE,0,0,0,0.164950566057067,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1214,4.97590361445783
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,196.666666666667,26444.1644037856,FALSE,0,0,16,0.0735042129022347,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1589,5.22033898305085
3,1.08333333333333,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,241.666666666667,20948.2655617605,FALSE,0,0,0,0.026246719160105,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,6.33827893175074
24,1.16666666666667,0,0.166666666666667,0.166666666666667,0,0,0,0.166666666666667,0,0,0,0,0.166666666666667,0,0,0,0,3,149.666666666667,26237.4796983967,FALSE,0,0,0,0.145128529354668,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1711,2.25555555555556
24,1,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.225,3,217.9,13651.6055283715,FALSE,0,0,1,0.0499996882812451,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,15.7025
7,1.06382978723404,0,0,0.106382978723404,0,0,0,0,0,0,0,0,0,0,0,0.117021276595745,0,3,187.542553191489,18248.5221810911,FALSE,0,0,0,0.026246719160105,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,681,11.6538461538462
3,1.10126582278481,0,0.0379746835443038,0.113924050632911,0,0,0,0,0,0,0,0,0,0,0,0,0,3,178.79746835443,19220.5605974232,FALSE,0,0,0,0.026246719160105,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,681,10.4
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9390,FALSE,0,0,0,0.026246719160105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,9.33333333333333
7,1,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,3,184.25,28670.6348016958,FALSE,0,0,0,0.0763358778625954,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1619,3.31333333333333
7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,20599.5666666667,FALSE,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,348,8.8
24,1.5125,0,0.0125,0.225,0.1125,0,0,0.025,0,0.0125,0.2875,0.0125,0.1625,0.025,0,0,0,3,157.5875,13130.777552022,FALSE,0,0,0,0.223423232705501,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1710,3.17777777777778
3,1.09090909090909,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,3,15.5454545454545,19580.0831782296,FALSE,0,1,1,0.671717927484821,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,696,8.8
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,31449.3157894737,FALSE,0,0,0,0.0523560209424084,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,2.42105263157895
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128.5,36354.8204980105,TRUE,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2.12578616352201
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.6666666666667,38197.028013468,FALSE,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1619,1.12121212121212
7,1,0,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,3,33,13615.9117965368,FALSE,0,0,0,0.0191938579654511,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1024,12.0649350649351
3,1.29411764705882,0,0.0588235294117647,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.294117647059,19368.1772658994,FALSE,1,0,0,0.127893496877454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2428,1.53508771929825
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,22009.9375,FALSE,0,0,0,0.0763358778625954,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,317,2.96875
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126.5,29921.1666666667,FALSE,0,0,0,0.0786027401025134,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1340,4.04929577464789
7,1.20779220779221,0,0,0.285714285714286,0,0.012987012987013,0,0,0.012987012987013,0,0,0,0,0,0,0.025974025974026,0.012987012987013,3,186.207792207792,18348.3140299002,FALSE,8,0,0,0.19245439228277,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1377,7.085
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128.5,36354.8204980105,FALSE,0,0,0,0.463425715583826,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159,2.12578616352201
24,1.5625,0,0.0625,0.625,0,0.125,0,0,0.0625,0,0,0,0,0,0.125,0,0,3,217.8125,19794.3475756979,FALSE,0,0,30,0.0620671453663509,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1107,5.8421052631579
3,1,0,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,34511.48871892,FALSE,0,0,0,0.0709219858156028,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,382,1.265625
3,1.33333333333333,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,179.833333333333,29335.396552498,FALSE,0,0,0,0.0645608954053157,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,6.33827893175074
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,23762.9019607843,FALSE,0,0,6,0.0237529691211401,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102,7.37254901960784
7,1.28571428571429,0,0.142857142857143,0.428571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56,26891.8399975025,FALSE,0,0,0,0.0709219858156028,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,382,1.67692307692308
7,1,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,1,150,23375.5967747442,FALSE,0,0,0,0.145128529354668,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2276,2.78723404255319
3,1.59322033898305,0,0.0169491525423729,0.389830508474576,0,0,0,0,0,0.0677966101694915,0,0,0,0,0,0.0338983050847458,0.0338983050847458,3,94.7457627118644,14096.3466464818,FALSE,0,0,0,0.123851608880794,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,943,5.11923076923077
7,1,0,0.0769230769230769,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151.307692307692,26974.6072845801,FALSE,0,0,0,0.0709219858156028,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1398,1.265625
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,36438.90625,FALSE,0,0,0,0.0709219858156028,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1.265625
1,1,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.6666666666667,26320.3539335664,FALSE,0,0,0,0.0709219858156028,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,382,1.67692307692308
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15439.5454545455,FALSE,0,0,0,0.0709219858156028,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3.27272727272727
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,27531.3670886076,FALSE,0,0,0,0.026246719160105,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1081,7.22784810126582
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,72.5,22299.1876190476,TRUE,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,5.94285714285714
7,1.04347826086957,0,0.0434782608695652,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,3,171.347826086957,19305.4635721005,FALSE,0,0,0,0.164950566057067,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1214,3.09770114942529
3,1.02439024390244,0,0.024390243902439,0.024390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,1,201.487804878049,20527.7362688554,FALSE,0,0,0,0.164950566057067,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1214,3.25555555555556
3,1.09090909090909,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,1,218.636363636364,19946.2292596383,FALSE,0,0,0,0.0523560209424084,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,2.42105263157895
2,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,150.5,31385.2521498227,FALSE,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1711,2.58125
3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126.5,29921.1666666667,FALSE,0,0,0,0.0523560209424084,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1340,4.04929577464789
24,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16.5,13662.1826923077,FALSE,16,0,13,0.168881498475808,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,497,9.92307692307692
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,24766.523255814,FALSE,0,0,0,0.125934671389217,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,3.6046511627907
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,209.322580645161,22449.3095334873,FALSE,0,0,0,0.463425715583826,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,714,2.12578616352201
7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,157.416666666667,5488.23201628353,FALSE,0,0,0,0.099009900990099,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,652,5
