1,0,0,0,0,0,0,0,0,0,0,0,0,0,22009.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2.96875,0,0,0,0,0,0,0,40819,0,0,2.99056603773585
2,0,0,0,0,0,0,0,0,0,0,0,0,0,22009.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,5.9375,0,0,0,0,0,0,0,40819,0,0,2.83035714285714
3,0,0,0,0,0,0,0,0,0,0,0,0,3,21323.2878094668,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,0,0,0,0,0,0,1.71604938271605,0,0,0,0,0,0,0,10.5555555555556,0,18.5777777777778,0,0,0,0,0,0,0,40819,0,0,2.49417989417989
1,0,0,0,0,0,0,0,0,0,0,0,0,0,28380.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,4.9375,145093,0,0,0,145093,0,0,0,0,0,0.273504273504274
24,1,0,0.25,0,0,0,0,0.5,0,0,0,0,3,23605.9502252252,0,3,0,0,0,0,0,0,0,0,0,0,0,8.46666666666667,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,17.5,0,14.8166666666667,347376,0,3,0,521064,0,0,0,34842.7518354718,53.7880556209746,5.275
2,0,0,0,0,0,0,0,0,0,0,0,0,1,30529.6689789461,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96969696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,15.8787878787879,54177,0,0,0,108354,0,0,0,32340.4598256766,108.290046616464,5.01145038167939
3,1,0,0,0,0,0,0,0,0,0,0,0,0,29633.9036144578,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97590361445783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,0,29.855421686747,0,0,1,0,0,0,0,0,0,0,7.63522012578616
2,0,0,0,0,0,0,0,0,0,0,0,0,0,36874.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3.36363636363636,0,0,0,0,0,0,0,40819,0,0,0.0769230769230769
2,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0,3,25363.0076190476,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.3333333333333,0,25.4222222222222,0,1,0,0,0,0,0,40819,0,0,4.075
27,1,0,0.666666666666667,0,0,0,0,0.666666666666667,0,0.333333333333333,0,0,3,24506.6733044733,1,0,0,0,0,0,0,0,0,0,0,0,0,8.46666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,0,14.1111111111111,141049.333333333,0,2,0,76936,0,0,0,26697.7469876387,88.6673752002665,8.29206349206349
1,0,0,0,0,0,0,0,0,0,0,0,0,0,28380.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,7.40625,13197,0,0,0,13197,2,0,0,27203.0692177869,3.2136312795983,0.248062015503876
1,0,0,0,0,0,0,0,0,0,0,0,0,0,15439.5454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3.27272727272727,34637,0,0,0,34637,0,0,0,15425.6627492453,0.780141843971631,0.100917431192661
1,0,0,0,0,0,0,0,0,0,0,0,0,0,15439.5454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,6.54545454545455,15004,0,0,0,15004,0,0,0,15425.6627492453,0.780141843971631,0.1
24,0,0,0,0,0,0,0,0,0,0,0,0,0,22009.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,8.90625,33131,0,0,0,33131,0,0,0,15866.7519032645,24.1984732824428,2.4765625
1,0,0,0,0,0,0,0,0,0,0,0,0,0,33771.4782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43478260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1.43478260869565,10645,0,0,0,10645,0,0,0,0,0,0.211009174311927
7,0,0,0,0,0,0,0,0,0,0,0,0,0,28380.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,7.40625,33049,0,0,0,33049,1,0,0,27203.0692177869,3.2136312795983,0.264462809917355
2,0,0,0,0,0,0,0,0,0,0,0,0,0,36438.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,1.265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,6.328125,0,0,0,0,0,0,0,40819,0,0,0.441379310344828
2,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.5,0,0,0,0,0,0,0,40819,0,0,0.0396039603960396
3,0,0,0,0,0,0,0,0,0,0,0,0,0,33333.0465116279,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40697674418605,34103,0,0,0,34103,2,0,0,41.3864736700902,3.29501915708812,0.86
7,0,0,0,0,0,0,0.0869565217391304,0,0,0,0.0434782608695652,0.0434782608695652,3,15827.7409859299,0,0,0,0,0,0,0,0,0,0,1,0,0,4.41666666666667,0,0,11.812854442344,0,0,7.87523629489603,0,0,0,90.5652173913044,0,0,0,0,9.69565217391304,0,42.822463768116,102496.695652174,0,0,0,407456,42,0,0,130.948047320911,71.7042057000391,5.03874300473526
7,0,0.333333333333333,0.0833333333333333,0,0,0,0,0,0,0,0.0416666666666667,0.0833333333333333,2,19032.7162735121,0,0,0,0,0,0,1,0,0,0,1,0,0,5.11923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1666666666667,0,33.7016025641026,84574.875,0,0,0,303303,39,0,0,78.4722025686948,27.1290262567754,4.11968954248366
3,0,0,0,0,0,0,0,0,0,0,0,0,0,33333.0465116279,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.40697674418605,8505,0,0,0,8505,5,0,0,41.3864736700902,3.29501915708812,0.843137254901961
7,0,0,0,0,0,0,0,0,0,0,0,0,0,33333.0465116279,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.40697674418605,45654,0,0,0,45654,2,0,0,41.3864736700902,3.29501915708812,0.851485148514852
3,0,0,0,0,0,0,0,0,0,0,0,0,0,33333.0465116279,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1.40697674418605,8871,0,0,0,8871,2,0,0,41.3864736700902,3.29501915708812,0.826923076923077
7,0,0.727272727272727,0,0,0,0,0,0,0,0,0,0,0,26400.7035443723,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1818181818182,0,5.83939393939394,109865.090909091,0,0,0,58952,10,0,0,89.9682585168975,78.9895961110354,7.63636363636364
7,0,0.75,0,0,0,0,0,0,0,0,0,0,1,22077.5644240159,0,0,0,1,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,55.4,0,0,0,0,10.9,0,19.075,62966.75,0,0,0,65420,12,0,0,130.948047320911,104.869468343306,7.29705882352941
24,0,0,0.0666666666666667,0,0,0,0.0666666666666667,0,0,0,0.0666666666666667,0.0666666666666667,3,15245.1777743223,0,0,0,1,0,0,1,0,0,0,0,0,0,2.7027027027027,0,0,6.40333333333333,0,2.13444444444444,2.13444444444444,0,64.0333333333333,0,64.0333333333333,0,0,0,0,7.1,0,19.1891891891892,88450.1333333333,3.73333333333333,0,0,426456,54,18,0,199.822267638587,156.479419985674,5.4990099009901
3,0,0,0,0,0,0,0,0,0,0,0,0,3,19575.7123767586,0,3,0,0,0,0,0,0,0,0,0,0,0,5.22033898305085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22033898305085,3478,0,0,0,10434,0,0,0,455.277266500696,39.373756711297,5.35666666666667
7,0,0,0,0,0,0,0,0,0,0,0,0,2,13249.4112550738,0,3,0,0,0,0,0,0,0,0,0,0,1,1.67777777777778,0,0,0,0,0,0,0,0,0,0,0.408163265306122,0,0,0,2.85714285714286,0,4.79365079365079,25461.8571428571,0,0,0,113421,0,0,0,202.67120971576,11.1537156430268,4.64922206506365
7,0,0,0,0,0,0,0,0,0,0,0,0,2,15289.5229761286,0,1,0,0,0,0,0,0,0,0,0,0,0,1.67777777777778,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,2,0,1.67777777777778,3448,0,0,0,8620,0,0,0,202.67120971576,18.1433095803642,7.48856209150327
7,0,0,0,0,0,0,0,0,0,0,0,0,3,12974.7692307692,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,3681,0,0,0,7362,0,0,0,202.67120971576,3.81235154394299,1.58910891089109
7,0,0,0,0,0,0,0,0,0,0,0,0,2,13264.381272209,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2,0,6,6825,0,0,0,34125,0,0,0,455.277266500696,28.3432244951017,3.6377358490566
3,0,0,0,0,0,0,0,0,0,0,0,0,3,16001.8370603467,0,2,0,0,0,0,0,0,0,0,0,0,0,1.67777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,2.93611111111111,13725.25,0,0,0,23529,0,0,0,455.277266500696,51.4161969251132,6.79126213592233
7,0,0,0,0,0,0,0,0,0,0,0,0,3,10008.1062106653,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0.728395061728395,0,0,0,0.111111111111111,0.111111111111111,0,0,3,0,5,5937,0,0,0,53433,0,0,0,202.67120971576,9.53813671153338,3.89859762675297
2,0,0,0,0,0,0,0,0,0,0,0,0,0,5605.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.5,136190,0,0,0,544760,0,0,0,521.080854876792,0.141304568551837,0.0123762376237624
7,0,0,0,0,0,0,0,0,0,0,0,0,3,18668.125,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17647058823529,0,0,0,0,0,8.25,0,0,0,0,0,0,0,0,30,0,14.3529411764706,0,0,0,0,0,0,0,0,0,0,3.50434782608696
2,0,0,0,0,0,0,0,0,0,0,0,0,0,28380.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,7.40625,36130,0,0,0,36130,1,0,0,27203.0692177869,3.2136312795983,0.258064516129032
3,1,0,0,0,0,0,0,0,0,0,0,0,3,20591.3048906049,0,0,0,0,0,0,0,1,0,0,0,0,0,8.8,0,0,0,0,0,0,0.959183673469388,0,0,0,0,0,0,0,1.28571428571429,0,11.3142857142857,0,0,7,0,0,0,0,40819,0,0,2.3041018387553
7,0,0,0,0,0,0,0,0,0,0,0,0,0,3731.68888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,2.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2.6,27040,0,0,0,81120,0,0,0,0,0,11.7206349206349
3,0,0,0,0,0,0,0,0,0,0,0,0,0,3731.68888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2.6,27020,0,0,0,81060,0,0,0,0,0,12.0653594771242
3,0,0,0,0,0,0,0,0,0,0,0,0,0,3731.68888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.6,25714,0,0,0,77142,0,0,0,0,0,12.1848184818482
7,0,0,0,0,0,0,0,0,0,0,0,0,0,3731.68888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2.6,25714,0,0,0,77142,0,0,0,0,0,11.8333333333333
7,0,0,0,0,0,0,0,0,0,0,0,0,0,3731.68888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2.6,23620,0,0,0,70860,0,0,0,0,0,11.9482200647249
24,0,0.415841584158416,0.0099009900990099,0,0.0099009900990099,0.128712871287129,0.0693069306930693,0.0198019801980198,0.0099009900990099,0.0495049504950495,0,0,3,14266.854457036,0,1,0,0,0,0,0,1,0,1,1,0,1,2.86666666666667,0,0,0,0,0,2.92520341143025,8.77561023429076,73.8613861386139,0,0,0.764630918537398,0.688167826683658,0,0,30.8910891089109,0,22.1386138613861,348311.752475248,3.55445544554455,0,0.217821782178218,2743804,0,56,0,203.117688059229,181.46136160747,5.3738575780655
3,1,0,0,0,0,0,0,0,0,0,0,0,3,18668.125,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17647058823529,0,0,0,0,0,9,0,0,0,0,0,0,0,0,40,0,17.9411764705882,0,0,2,0,0,0,0,0,0,0,3.47413793103448
3,0,0,0,0,0,0,0,0,0,0,0,0,0,31425.4343434343,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96969696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,27.7878787878788,6219,0,0,0,6219,0,0,0,12827.24156844,4.10788381742739,0.614906832298137
24,0,0.285714285714286,0,0,0,0.0408163265306122,0.0408163265306122,0,0.0204081632653061,0.0204081632653061,0.0816326530612245,0.0204081632653061,3,16696.1210637232,0,2,0,1,0,1,0,1,1,0,0,0,0,3.26335877862595,0,0,1.9658475635152,0,1.9658475635152,5.89754269054561,0,0,0,0,0.602249062890462,0.200749687630154,9.83673469387755,0,59.0204081632653,0,32.1007945162798,263752.040816327,0,0,0,1782600,0,0,0,368.370170957378,206.082275550841,4.66653831343858
24,0,0.681818181818182,0,0,0,0,0,0,0,0,0.0454545454545455,0,3,18673.1191700539,0,1,0,1,0,0,0,0,0,0,0,0,0,3.31333333333333,0,0,0,0,0,0,0,0,0,0,0.173553719008264,0,0,0,7.63636363636364,0,12.6509090909091,84063.3181818182,0,0,0,101615,0,0,0,1134.18769988039,196.915773518897,8.76782531194296
7,0,0.696969696969697,0,0,0,0,0,0,0,0,0,0,1,18557.9871721385,0,0,0,0,0,0,1,0,0,0,0,0,0,6.33827893175074,0,0,0,0,0,0,0,0,66.2727272727273,66.2727272727273,0,0,0,0,7,0,44.3679525222552,175314.363636364,0,0,0,62376,0,0,0,416.193311401374,50.8994186593969,7.80588058805881
24,0,0.615384615384615,0,0,0,0,0,0,0,0,0.692307692307692,0,3,21381.8927148827,0,0,0,0,0,0,0,0,0,0,0,0,0,5.94285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0769230769231,0,27.8857142857143,66115.0769230769,3.38461538461538,0,0,97670,0,0,0,658.930820815986,43.5020864903032,3.61239731142644
24,0,0.678899082568807,0.018348623853211,0,0,0,0,0,0,0.0825688073394496,0.018348623853211,0.091743119266055,3,9212.55415989507,4,18,0,0,0,0,1,0,1,1,1,0,0,5.22033898305085,0,0,0,0,0,0,0,0,0,0,0.0334988637320091,0,0,0,7.30275229357798,0,19.0614212408646,69546.4220183486,0,0,0,430248,0,0,0,675.313628873067,103.982191759244,7.68546501169275
3,0,0,0,0,0,0.5,0,0,0,0,0,0,3,12940.9258893281,4,0,0,0,0,0,0,0,0,0,0,0,0,19.3636363636364,0,0,0,0,0,0,0,0,0,0,0,0,3,0,66,0,58.0909090909091,149772,0,0,0,299544,0,0,0,69908.629083709,162.194794291429,4.74590163934426
2,0,0,0,0,0,0,0,0,0,0,0,0,3,20331.0772103383,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,0,0,0,0,0,0,1.27,0,0,0,0,0,0,0,7.2,0,15.84,3762,0,0,0,37620,0,0,0,0,0,2.27692307692308
24,0,0.5,0,0,0,0.189189189189189,0.027027027027027,0.027027027027027,0.135135135135135,0,0,0,3,14456.4058940283,0,0,0,0,1,0,0,1,0,0,1,1,0,5.1095406360424,0,3.78013148283419,0,0,0,0.945032870708546,0.945032870708546,0,0,0,0,0,0,0,7.36486486486487,0,37.631076305988,17028.0405405405,0,0,0.027027027027027,95100,0,0,0,193.069689991647,72.4404773486903,6.14075461600214
24,0,0,0.25,0,0,0.25,0,0,0,0,0,0,3,17753.7905961792,0,0,0,0,0,0,0,0,0,0,1,0,0,6.87121212121212,0,10.8125,0,0,0,0,0,0,0,0,0,0,0,0,15,0,34.3560606060606,0,0,0,1,0,0,0,0,37350.2923022229,113.7619802463,9.45631067961165
1,0,0,0,0,0,0,0,0,0,0,0,0,3,18668.125,0,0,0,0,0,0,0,0,0,0,0,0,0,7.17647058823529,0,0,0,0,0,12.75,0,0,0,0,0,0,0,0,51,0,21.5294117647059,532132,0,0,0,1064264,0,0,0,0,0,3.44444444444444
2,0,0,0,0,0,0,0,0,0,0,0,0,0,40819,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5.5,914296,0,0,0,914296,0,1,0,31150.6639206784,0.640155713551945,0.0392156862745098
3,0,0,0,0,0,0,0,0,0,0,0,0,1,29921.1666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04929577464789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.5,0,30.3697183098592,182590,0,0,0,9610,0,0,0,13838.4111687082,70.1570680628272,9.92592592592593
3,0,0,0,0,0,0,0,0,0,0,0,0,0,33771.4782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43478260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.43478260869565,43848,0,0,0,43848,0,0,0,28929.3953527185,5.60975609756098,0.227722772277228
2,0,0,0,0,0,0,0,0,0,0,0,0,0,33626.6785714286,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,6.64285714285714,76286,0,0,0,76286,0,0,0,0,0,0.229508196721311
3,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,3,9014.71111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,2.88888888888889,0,0,0,0,0,0,0,0,0,8,0,5,8848,0,0,1,26544,0,0,0,21.9668212526028,12.5490196078431,2.61635220125786
7,0,0,0,0,0,0,0,0,0,0,0,0,0,29633.9036144578,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97590361445783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,19.9036144578313,89978,0,0,0,89978,0,0,0,32340.4598256766,200.249987193279,8.86131386861314
7,0,0,0,0,0,0,0,0,0,0,0,0,1,26444.1644037856,0,16,0,0,0,0,0,0,0,0,0,0,0,5.22033898305085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,20.8813559322034,165848,0,0,0,248772,0,0,0,24517.1012418099,70.6130471947468,7.74731182795699
3,0,0.583333333333333,0,0,0,0,0,0,0,0,0,0,1,20948.2655617605,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33827893175074,0,0,0,0,0,0,0,0,0,40.5833333333333,0,0,0,0,38.5,0,22.1839762611276,290957.333333333,0,0,0,158704,0,0,0,11213.3508734233,27.7821522309711,9.53603603603604
24,0,0,0.166666666666667,0,0,0,0,0,0.166666666666667,0,0,0,3,26237.4796983967,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25555555555556,0,0,0,0,0,0,0,0,0,0,0,0,22,0,95.3333333333333,0,16.5407407407407,55485.1666666667,0,0,0,78332,0,0,0,39698.1215210239,157.174197291105,9.58407079646018
24,0,0.925,0,0,0,0,0,0,0,0,0,0.225,3,13651.6055283715,0,1,0,0,0,0,0,0,0,0,0,0,0,15.7025,0,0,0,0,0,0,0,0,0,36.1,0,0,0,0,3.975,0,62.4174375,103748.7,0,0,0,167112,0,0,0,171.298976625616,29.3273171613643,5.80742574257426
7,0,0.787234042553192,0,0,0,0,0,0,0,0,0.117021276595745,0,3,18248.5221810911,0,0,0,0,0,0,1,0,0,0,1,0,0,11.6538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5531914893617,0,41.4083469721768,72830.8510638298,0,0,0,245300,0,0,0,86.8080765330299,9.52783827553471,3.5941647356225
3,0,0.746835443037975,0.0379746835443038,0,0,0,0,0,0,0,0,0,3,19220.5605974232,0,0,0,0,0,0,1,0,0,0,1,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41772151898734,0,35.5443037974684,61834.417721519,0,0,0,217547,0,0,0,86.8080765330299,8.69696667663378,3.28073693445294
7,0,0,0,0,0,0,0,0,0,0,0,0,0,9390,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33333333333333,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,1,9.33333333333333,20530,0,0,0,20530,0,0,0,86.8080765330299,28.3727034120735,10.1028037383178
7,0,0,0,0,0,0,0,0,0,0,0,0,3,28670.6348016958,0,0,0,1,0,0,0,0,0,0,0,0,0,3.31333333333333,0,0,5.96875,0,0,0,0,0,0,47.75,0,0,0,0,15.75,0,17.395,19737.5,2.5,0,0,39475,0,0,0,15866.7519032645,74.8664122137405,9.52184466019417
7,1,0,0,0,0,0,0,0,0,0,0,0,3,20599.5666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,13.2,0,0,2,0,0,0,0,0,0,0,1.68055555555556
24,0,0.55,0.0125,0,0,0.0125,0.2875,0.0125,0.1625,0.025,0,0,3,13130.777552022,0,0,0,1,0,1,0,0,0,0,0,1,1,3.17777777777778,0,0,6.47015625,0,0,0,0,0,0,0,0,0,6.075,0,6.075,0,19.305,35811.5625,0,0,0.4875,181900,0,0,0,139.311947914871,141.910059043308,6.28873762376238
3,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,3,19580.0831782296,0,1,0,0,0,0,0,0,0,0,0,0,0,8.8,0,0,0,0,0,0,1.28925619834711,0,0,0,0,0,0,2.09090909090909,10.4545454545455,0,18.4,373715.454545455,0,0,0.909090909090909,3014638,0,11,0,129208.172604492,152.602100071324,2.16363636363636
2,0,0,0,0,0,0,0,0,0,0,0,0,0,31449.3157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42105263157895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,0,14.5263157894737,3003,0,0,0,3003,0,0,0,13838.4111687082,52.6178010471204,6.44230769230769
