0.492,0.546,0.129,0.431,0.339,Wed Jul 04 17:00:52 2018,TPOT 42,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,2906,cv,10,42,NA,5,StackingRidgeCV,StackingXGBRegressor,ZeroCount,XGBRegressor,,0,36,3.89,40,4.9,69,2.15,80,4.33,83,3.85,91,4.49
-0.008,0.14,0.163,0.816,0.672,Wed Jul 04 20:21:24 2018,TPOT 39,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,9342,cv,10,39,NA,5,StackingGradientBoostingRegressor,StackingDecisionTreeRegressor,SelectPercentile,StackingRandomForestRegressor,RidgeCV,0,36,4.02,40,4.02,69,3,80,4.02,83,4.02,91,5
-0.471,-0.148,0.345,1.09,0.98,Wed Jul 04 21:16:32 2018,TPOT 45,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,3308,cv,10,45,NA,5,StandardScaler,Binarizer,GradientBoostingRegressor,,,0,36,3.5,40,4.01,69,3.02,80,4.35,83,4.22,91,5.8
0.106,0.154,0.413,0.802,0.596,Wed Jul 04 22:12:54 2018,TPOT 35,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,3383,cv,10,35,NA,5,make_union,make_pipeline,StackingRandomForestRegressor,MaxAbsScaler,OneHotEncoder,0,36,4.18,40,4.27,69,3.68,80,4.02,83,3.51,91,4.46
-0.088,0.138,0.631,0.818,0.725,Wed Jul 04 22:25:51 2018,TPOT 6,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,587,cv,10,6,NA,5,,,,,,0,36,3.58,40,4.27,69,3.27,80,4.1,83,3.92,91,4.91
-0.025,0.143,0.373,0.813,0.684,Wed Jul 04 22:46:45 2018,TPOT 10,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,1255,cv,10,10,NA,5,make_union,FunctionTransformer,Stackingmake_pipeline,VarianceThreshold,RandomForestRegressor,0,36,3.95,40,3.81,69,3.3,80,4.37,83,3.57,91,4.62
Fail,Fail,Fail,Fail,Fail,Wed Jul 04 22:58:21 2018,TPOT 16,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,696
0.148,0.256,0.66,0.706,0.568,Wed Jul 04 23:05:59 2018,TPOT 22,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,458,cv,10,22,NA,5,MaxAbsScaler,RidgeCV,,,,0,36,3.39,40,4.41,69,3.35,80,3.84,83,3.66,91,4.05
-0.342,-0.093,0.00352,1.04,0.895,Wed Jul 04 23:15:02 2018,TPOT 31,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,543,cv,10,31,NA,5,,,,,,0,36,3.46,40,4.37,69,2.93,80,3.85,83,4.55,91,5.58
0.046,0.255,0.298,0.707,0.636,Wed Jul 04 23:33:04 2018,TPOT 43,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,1082,cv,10,43,NA,5,MinMaxScaler,StackingElasticNetCV,GradientBoostingRegressor,,,0,36,3.48,40,4.63,69,2.9,80,4.15,83,3.94,91,4.93
0.129,0.287,0.565,0.677,0.581,Thu Jul 05 00:40:32 2018,TPOT 6,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,4047,cv,10,6,NA,5,StackingGradientBoostingRegressor,XGBRegressor,,,,0,36,4.37,40,5.06,69,2.67,80,4.51,83,4.2,91,4.67
0.021,0.232,0.187,0.729,0.653,Thu Jul 05 01:28:13 2018,TPOT 10,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,2862,cv,10,10,NA,5,RobustScaler,Normalizer,GradientBoostingRegressor,,,0,36,3.86,40,4.12,69,3.02,80,4.65,83,3.32,91,4.91
Fail,Fail,Fail,Fail,Fail,Thu Jul 05 01:51:27 2018,TPOT 16,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,1394
-0.257,0.025,0.447,0.925,0.838,Thu Jul 05 04:04:29 2018,TPOT 22,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,7982,cv,10,22,NA,5,MaxAbsScaler,StackingGradientBoostingRegressor,XGBRegressor,,,0,36,3.66,40,4.31,69,3.18,80,4.46,83,3.88,91,5.47
-0.055,0.203,0.354,0.756,0.703,Thu Jul 05 05:06:33 2018,TPOT 31,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,3724,cv,10,31,NA,5,StackingXGBRegressor,StackingExtraTreesRegressor,StackingRidgeCV,ExtraTreesRegressor,,0,36,3.7,40,4.31,69,3.09,80,4.42,83,3.96,91,4.77
-0.165,0.039,0.558,0.912,0.777,Thu Jul 05 06:11:01 2018,TPOT 43,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,3868,cv,10,43,NA,5,OneHotEncoder,MinMaxScaler,StackingElasticNetCV,XGBRegressor,,0,36,3.89,40,4.59,69,2.91,80,4.81,83,3.77,91,5.65
0.175,0.286,0.224,0.678,0.55,Fri Jul 06 11:41:44 2018,TPOT 6,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,106243,cv,10,6,NA,5,StackingXGBRegressor,StackingExtraTreesRegressor,StackingExtraTreesRegressor,SelectPercentile,StackingLassoLarsCV,0,36,4.09,40,4.23,69,3.18,80,3.98,83,3.63,91,4.6
-0.04,0.158,0.266,0.798,0.693,Fri Jul 06 13:57:02 2018,TPOT 10,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,8117,cv,10,10,NA,5,StackingGradientBoostingRegressor,XGBRegressor,,,,0,36,3.74,40,4.38,69,3.32,80,4.19,83,3.78,91,4.99
-0.188,0.143,0.384,0.813,0.792,Fri Jul 06 15:33:53 2018,TPOT 16,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,5811,cv,10,16,NA,5,StackingKNeighborsRegressor,StandardScaler,XGBRegressor,,,0,36,3.12,40,4.37,69,2.8,80,4.49,83,4.03,91,4.93
-0.147,0.115,0.342,0.839,0.765,Fri Jul 06 17:27:11 2018,TPOT 22,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,6798,cv,10,22,NA,5,StackingGradientBoostingRegressor,RobustScaler,Binarizer,XGBRegressor,,0,36,3.77,40,4.3,69,3.05,80,4.47,83,3.9,91,5.25
0.073,0.216,0.216,0.744,0.618,Fri Jul 06 20:17:56 2018,TPOT 31,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,10245,cv,10,31,NA,5,StackingXGBRegressor,StackingXGBRegressor,StackingExtraTreesRegressor,RidgeCV,,0,36,4.08,40,4.33,69,2.81,80,4.37,83,4.39,91,4.4
-0.13,-0.039,0.00145,0.986,0.754,Fri Jul 06 22:40:53 2018,TPOT 43,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,8577,cv,10,43,NA,5,StackingRandomForestRegressor,XGBRegressor,,,,0,36,4.2,40,3.71,69,3.83,80,4.02,83,3.8,91,4.39
0.112,0.222,0.437,0.739,0.592,Fri Jul 06 22:46:43 2018,TPOT 6,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,350,cv,10,6,NA,5,,,,,,0,36,3.74,40,3.99,69,3.27,80,3.7,83,3.68,91,4.02
-0.423,-0.147,0.443,1.09,0.949,Fri Jul 06 22:56:01 2018,TPOT 10,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,558,cv,10,10,NA,5,MaxAbsScaler,StackingXGBRegressor,RidgeCV,,,0,36,4,40,4.11,69,3.16,80,4.91,83,3.9,91,5.83
0.148,0.256,0.66,0.706,0.568,Fri Jul 06 23:12:26 2018,TPOT 16,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,985,cv,10,16,NA,5,MaxAbsScaler,RidgeCV,,,,0,36,3.39,40,4.41,69,3.35,80,3.84,83,3.66,91,4.05
0.148,0.256,0.66,0.706,0.568,Fri Jul 06 23:39:40 2018,TPOT 22,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,1634,cv,10,22,NA,5,MaxAbsScaler,RidgeCV,,,,0,36,3.39,40,4.41,69,3.35,80,3.84,83,3.66,91,4.05
0.155,0.258,0.66,0.704,0.563,Fri Jul 06 23:49:56 2018,TPOT 31,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,616,cv,10,31,NA,5,,,,,,0,36,3.4,40,4.4,69,3.35,80,3.87,83,3.65,91,4.06
0.148,0.256,0.66,0.706,0.568,Sat Jul 07 00:26:00 2018,TPOT 43,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,2164,cv,10,43,NA,5,MaxAbsScaler,RidgeCV,,,,0,36,3.39,40,4.41,69,3.35,80,3.84,83,3.66,91,4.05
0.316,0.381,0.164,0.587,0.456,Sat Jul 07 05:02:04 2018,TPOT 6,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,16563,cv,10,6,NA,5,MaxAbsScaler,StackingGradientBoostingRegressor,StackingGradientBoostingRegressor,MinMaxScaler,PCA,0,36,3.94,40,4.6,69,2.42,80,4,83,4.01,91,4.84
Fail,Fail,Fail,Fail,Fail,Sat Jul 07 05:27:38 2018,TPOT 10,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,1535
0.217,0.276,0.15,0.687,0.522,Sat Jul 07 06:17:51 2018,TPOT 16,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,3012,cv,10,16,NA,5,StackingRandomForestRegressor,StandardScaler,XGBRegressor,,,0,36,3.93,40,4.53,69,3.2,80,4.02,83,4.02,91,4.35
0.07,0.279,0.243,0.684,0.62,Sat Jul 07 07:34:17 2018,TPOT 22,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,4587,cv,10,22,NA,5,RobustScaler,Normalizer,XGBRegressor,,,0,36,3.95,40,4.3,69,2.78,80,4.81,83,3.47,91,4.91
0.118,0.284,0.265,0.679,0.588,Sat Jul 07 10:28:20 2018,TPOT 31,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,10442,cv,10,31,NA,5,MinMaxScaler,StackingXGBRegressor,StandardScaler,Normalizer,RandomForestRegressor,0,36,3.94,40,4.27,69,3.04,80,4.31,83,3.91,91,4.47
-0.034,0.161,0.557,0.796,0.69,Sat Jul 07 11:24:59 2018,TPOT 43,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,3399,cv,10,43,NA,5,ZeroCount,XGBRegressor,,,,0,36,3.85,40,4.39,69,3.34,80,4.31,83,3.75,91,4.98
0.223,0.316,0.21,0.649,0.518,Sat Jul 07 16:24:16 2018,TPOT 6,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,17957,cv,10,6,NA,5,RobustScaler,Normalizer,StackingRandomForestRegressor,GradientBoostingRegressor,,0,36,3.77,40,4.25,69,3.19,80,4.27,83,3.01,91,4.65
-0.085,0.07,0.261,0.882,0.723,Sat Jul 07 18:20:22 2018,TPOT 10,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,6966,cv,10,10,NA,5,StackingGradientBoostingRegressor,XGBRegressor,,,,0,36,4.16,40,4.57,69,3.38,80,4.18,83,3.83,91,5.35
0.255,0.312,0.295,0.653,0.497,Sat Jul 07 23:08:52 2018,TPOT 16,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,17310,cv,10,16,NA,5,MinMaxScaler,StackingGradientBoostingRegressor,StackingRandomForestRegressor,RidgeCV,,0,36,4.03,40,4.91,69,3.02,80,4.16,83,3.63,91,5.04
0.258,0.388,0.206,0.58,0.495,Sun Jul 08 06:34:14 2018,TPOT 22,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,26722,cv,10,22,NA,5,StackingXGBRegressor,StackingElasticNetCV,ZeroCount,GradientBoostingRegressor,,0,36,4.1,40,4.6,69,2.99,80,4.2,83,3.7,91,4.58
-0.152,0.135,0.246,0.821,0.768,Sun Jul 08 09:20:36 2018,TPOT 31,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,9982,cv,10,31,NA,5,ZeroCount,SelectPercentile,RobustScaler,Normalizer,XGBRegressor,0,36,3.47,40,4.49,69,3.14,80,5,83,3.41,91,5.03
0.224,0.318,0.126,0.647,0.517,Sun Jul 08 15:13:53 2018,TPOT 43,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,random,21196,cv,10,43,NA,5,StandardScaler,StackingExtraTreesRegressor,StackingExtraTreesRegressor,StackingGradientBoostingRegressor,XGBRegressor,0,36,4.1,40,3.94,69,2.73,80,4.16,83,3.89,91,4.16
-0.158,0.137,0.2,0.819,0.772,Mon Jul 09 12:29:41 2018,TPOT 42,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,genetic,4610,cv,50,42,100,5,,,,,,0,36,3.77,40,4.09,69,3.07,80,4.66,83,3.82,91,4.95
-0.04,0.158,0.266,0.798,0.693,Mon Jul 09 15:53:04 2018,TPOT 42,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,genetic,12203,cv,50,42,300,5,,,,,,0,36,3.74,40,4.38,69,3.32,80,4.19,83,3.78,91,4.99
0.134,0.265,0.122,0.697,0.577,Mon Jul 09 20:31:58 2018,TPOT 42,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,genetic,7044,cv,50,42,100,5,ZeroCount,ZeroCount,StackingExtraTreesRegressor,StackingExtraTreesRegressor,GradientBoostingRegressor,0,36,4.15,40,4.02,69,2.89,80,4.22,83,4.03,91,4.2
-0.034,0.116,0.588,0.839,0.69,Mon Jul 09 22:47:08 2018,TPOT 42,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,genetic,8110,cv,50,42,300,5,MinMaxScaler,ZeroCount,StackingLassoLarsCV,XGBRegressor,,0,36,3.83,40,4.14,69,3.39,80,4.1,83,3.49,91,5.12
-0.087,0.155,0.15,0.801,0.725,Tue Jul 10 00:34:08 2018,TPOT 42,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,genetic,6420,cv,100,42,100,5,RobustScaler,Normalizer,XGBRegressor,,,0,36,3.81,40,4.35,69,3.24,80,4.78,83,3.48,91,5.02
-0.007,0.176,0.242,0.782,0.671,Tue Jul 10 07:08:52 2018,TPOT 42,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,genetic,23685,cv,100,42,300,5,StackingGradientBoostingRegressor,GradientBoostingRegressor,,,,0,36,4.23,40,4.11,69,3.06,80,4.01,83,3.86,91,4.99
0.304,0.32,0.131,0.645,0.464,Tue Jul 10 13:39:04 2018,TPOT 42,1,2,4thbookrPCA,ignore,none,range01,ACEREBOUT,hffoldrecc20hp20cv20hf,2,20,403,168,222,0.9488,0.9938,genetic,5024,cv,50,42,100,5,StackingGradientBoostingRegressor,ExtraTreesRegressor,,,,0,36,3.57,40,4.97,69,3.41,80,3.84,83,3.48,91,4.28
