0.335,0.212,0.659,0.889,0.593,Wed Aug 02 16:37:25 2017,avNNe,8,1,basic latent features,ignore,none,asis,1.12784979099243,random,333,53,adaptive_cv,16,5,2,2,19,0.0107744822639878,FALSE,,,,,,,,,,0.953,0.91,0.012,0.109,0.042,Thu Aug 17 23:20:08 2017,avNNet,1,1,basic latent features,ignore,none,range01,1.21305970973197,random,249,26,cv,5,6,1,5,3,0.000154371552198701,FALSE
0.606,0.571,0.075,0.508,0.386,Tue Aug 29 23:03:43 2017,ctree2,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,318,12,adaptive_cv,32,7,5,4,4,0.0900001027621329
1,1,0,0,0,Tue Aug 29 23:07:13 2017,cubist,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,319,210,adaptive_cv,32,7,5,4,65,8
-1.083,-0.995,0.173,2.359,2.041,Tue Aug 29 23:07:33 2017,dnn,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,320,19,adaptive_cv,32,7,5,4,19,2,2,0.0564366867532954,0.087235469231382
1,1,0,0,0,Tue Aug 29 23:07:38 2017,earth,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,321,6,adaptive_cv,32,7,5,4,7,1
1,1,0,0.001,0,Tue Aug 29 23:08:02 2017,elm,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,322,23,adaptive_cv,32,7,5,4,7,purelin
1,1,0,0,0,Tue Aug 29 23:08:11 2017,enet,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,323,9,adaptive_cv,32,7,5,4,0.945143632125109,3.76979800328993e-05
0.54,0.545,0.097,0.538,0.45,Wed Aug 30 07:51:32 2017,evtree,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,324,31401,adaptive_cv,32,7,5,4,1.32941826805472
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 07:51:33 2017,extraTrees,1,1,basic latent features,ignore,none,range01,1
1,1,0,0,0,Wed Aug 30 07:52:03 2017,foba,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,326,30,adaptive_cv,32,7,5,4,4,1.56998331228264e-05
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 07:52:10 2017,gam,1,1,basic latent features,ignore,none,range01,6
0.997,0.997,0.001,0.004,0.003,Wed Aug 30 07:54:18 2017,gamboost,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,328,128,adaptive_cv,32,7,5,4,959,yes
1,1,0,0,0,Wed Aug 30 07:55:36 2017,gamSpline,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,329,77,adaptive_cv,32,7,5,4,0.79473644727841
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 07:55:38 2017,gaussprLinear,1,1,basic latent features,ignore,none,range01,2
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 07:55:55 2017,gaussprPoly,1,1,basic latent features,ignore,none,range01,17
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 07:56:47 2017,gaussprRadial,1,1,basic latent features,ignore,none,range01,51
0.783,0.786,0.055,0.253,0.212,Wed Aug 30 07:57:23 2017,gbm,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,333,36,adaptive_cv,32,7,5,4,489,4,0.18796819668985,7
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 07:59:46 2017,gbm_h2o,1,1,basic latent features,ignore,none,range01,143
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 07:59:49 2017,gcvEarth,1,1,basic latent features,ignore,none,range01,3
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 07:59:52 2017,glm,1,1,basic latent features,ignore,none,range01,2
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 07:59:59 2017,glm.nb,1,1,basic latent features,ignore,none,range01,6
1,1,0,0,0,Wed Aug 30 08:01:22 2017,glmboost,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,338,83,adaptive_cv,32,7,5,4,739,yes
0.968,0.969,0.005,0.036,0.031,Wed Aug 30 08:01:50 2017,glmnet,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,339,27,adaptive_cv,32,7,5,4,0.521067837486044,0.002219726501111
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 08:04:12 2017,glmnet_h2o,1,1,basic latent features,ignore,none,range01,143
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 08:04:18 2017,glmStepAIC,1,1,basic latent features,ignore,none,range01,5
1,1,0,0,0,Wed Aug 30 08:05:25 2017,icr,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,342,67,adaptive_cv,32,7,5,4,4
1,1,0,0,0,Wed Aug 30 08:05:37 2017,kernelpls,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,343,11,adaptive_cv,32,7,5,4,4
0.834,0.779,0.045,0.262,0.162,Wed Aug 30 08:05:58 2017,kknn,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,344,21,adaptive_cv,32,7,5,4,7,2.85411034128629,triweight
0.827,0.81,0.054,0.225,0.17,Wed Aug 30 08:06:27 2017,knn,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,345,28,adaptive_cv,32,7,5,4,2
0.082,0.036,0.141,1.139,0.899,Wed Aug 30 08:06:38 2017,krlsPoly,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,346,11,adaptive_cv,32,7,5,4,0.000901878686533954,1
0.998,0.998,0.001,0.002,0.002,Wed Aug 30 08:07:03 2017,krlsRadial,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,347,25,adaptive_cv,32,7,5,4,4.44003193324303e-05,5465.91334099197
1,1,0,0,0,Wed Aug 30 08:07:10 2017,lars,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,348,7,adaptive_cv,32,7,5,4,0.865217950427905
1,1,0,0,0,Wed Aug 30 08:07:16 2017,lars2,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,349,6,adaptive_cv,32,7,5,4,5
1,1,0,0,0,Wed Aug 30 08:07:26 2017,lasso,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,350,9,adaptive_cv,32,7,5,4,0.748997174203396
1,1,0,0,0,Wed Aug 30 08:07:31 2017,leapBackward,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,351,5,adaptive_cv,32,7,5,4,4
1,1,0,0,0,Wed Aug 30 08:07:38 2017,leapForward,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,352,7,adaptive_cv,32,7,5,4,3
1,1,0,0,0,Wed Aug 30 08:08:01 2017,leapSeq,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,353,22,adaptive_cv,32,7,5,4,4
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 08:08:04 2017,lm,1,1,basic latent features,ignore,none,range01,2
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 08:08:08 2017,lmStepAIC,1,1,basic latent features,ignore,none,range01,5
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 08:08:17 2017,logicBag,1,1,basic latent features,ignore,none,range01,8
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 08:08:25 2017,logreg,1,1,basic latent features,ignore,none,range01,8
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 08:08:26 2017,M5,1,1,basic latent features,ignore,none,range01,1
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 08:08:27 2017,M5Rules,1,1,basic latent features,ignore,none,range01,0
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 08:08:48 2017,msaenet,1,1,basic latent features,ignore,none,range01,20
0.97,0.942,0.01,0.069,0.03,Wed Aug 30 08:09:39 2017,nnet,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,361,50,adaptive_cv,32,7,5,4,7,1.90341745839967e-05
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 08:09:41 2017,nnls,1,1,basic latent features,ignore,none,range01,2
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 08:09:42 2017,ordinalNet,1,1,basic latent features,ignore,none,range01,0
0.899,0.903,0.04,0.115,0.099,Wed Aug 30 08:10:49 2017,parRF,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,364,67,adaptive_cv,32,7,5,4,7
0.952,0.94,0.016,0.071,0.047,Wed Aug 30 08:11:48 2017,pcaNNet,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,365,58,adaptive_cv,32,7,5,4,13,3.35684174283582e-05
1,1,0,0,0,Wed Aug 30 08:12:11 2017,pcr,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,366,23,adaptive_cv,32,7,5,4,4
Fail,Fail,Fail,Fail,PackageFail,Wed Aug 30 08:12:25 2017,pls,1,1,basic latent features,ignore,none,range01,37
1,1,0,0,0,Wed Aug 30 08:15:58 2017,plsRglm,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,368,213,adaptive_cv,32,7,5,4,5,0.0150662113446742
1,1,0.009,0,0,Wed Aug 30 08:17:23 2017,ppr,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,369,85,adaptive_cv,32,7,5,4,2
Fail,Fail,Fail,Fail,PackageFail,Wed Aug 30 08:17:30 2017,pythonKnnReg,1,1,basic latent features,ignore,none,range01,92
0.531,0.559,0.081,0.521,0.459,Wed Aug 30 08:17:52 2017,qrf,1,1,basic latent features,ignore,none,range01,1.18227025531273,random,371,22,adaptive_cv,32,7,5,4,9
Fail,Fail,Fail,Fail,PackageFail,Wed Aug 30 18:57:17 2017,pls,1,1,basic latent features,ignore,none,range01,19
Fail,Fail,Fail,Fail,PackageFail,Wed Aug 30 18:57:35 2017,pythonKnnReg,1,1,basic latent features,ignore,none,range01,13
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 18:57:47 2017,randomGLM,1,1,basic latent features,ignore,none,range01,5
0.879,0.878,0.039,0.128,0.105,Wed Aug 30 18:58:34 2017,ranger,1,1,basic latent features,ignore,none,range01,1.04773310519532,random,335,47,adaptive_cv,32,7,5,4,7
0.881,0.87,0.042,0.136,0.102,Wed Aug 30 19:06:54 2017,Rborist,1,1,basic latent features,ignore,none,range01,1.04773310519532,random,336,499,adaptive_cv,32,7,5,4,5
0.904,0.921,0.011,0.083,0.083,Wed Aug 30 19:07:07 2017,relaxo,1,1,basic latent features,ignore,none,range01,1.04773310519532,random,337,12,adaptive_cv,32,7,5,4,29.6745238341637,0.013421282870695
0.883,0.885,0.039,0.12,0.101,Wed Aug 30 19:08:10 2017,rf,1,1,basic latent features,ignore,none,range01,1.04773310519532,random,338,63,adaptive_cv,32,7,5,4,7
1,1,0,0,0,Wed Aug 30 19:08:36 2017,ridge,1,1,basic latent features,ignore,none,range01,1.04773310519532,random,339,25,adaptive_cv,32,7,5,4,4.04074930840081e-05
1,1,0,0,0,Wed Aug 30 19:09:09 2017,rlm,1,1,basic latent features,ignore,none,range01,1.04773310519532,random,340,33,adaptive_cv,32,7,5,4,TRUE,psi.hampel
0.439,0.463,0.085,0.563,0.483,Wed Aug 30 19:09:19 2017,rpart,1,1,basic latent features,ignore,none,range01,1.04773310519532,random,341,10,adaptive_cv,32,7,5,4,0.00828582373106511
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 19:09:27 2017,rpart1SE,1,1,basic latent features,ignore,none,range01,7
0.439,0.463,0.079,0.563,0.483,Wed Aug 30 19:09:40 2017,rpart2,1,1,basic latent features,ignore,none,range01,1.04773310519532,random,343,12,adaptive_cv,32,7,5,4,5
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 19:09:46 2017,rqlasso,1,1,basic latent features,ignore,none,range01,6
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 19:09:52 2017,rqnc,1,1,basic latent features,ignore,none,range01,5
0.889,0.889,0.037,0.116,0.095,Wed Aug 30 19:12:08 2017,RRF,1,1,basic latent features,ignore,none,range01,1.04773310519532,random,346,136,adaptive_cv,32,7,5,4,8,0.233882590197027,0.931910292012617
0.891,0.886,0.041,0.12,0.094,Wed Aug 30 19:14:20 2017,RRFglobal,1,1,basic latent features,ignore,none,range01,1.04773310519532,random,347,132,adaptive_cv,32,7,5,4,6,0.588189009111375
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 19:14:28 2017,rvmLinear,1,1,basic latent features,ignore,none,range01,8
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 19:15:48 2017,rvmPoly,1,1,basic latent features,ignore,none,range01,80
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 19:16:42 2017,rvmRadial,1,1,basic latent features,ignore,none,range01,53
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 20:38:38 2017,SBC,1,1,basic latent features,ignore,none,range01,486
0.649,0.641,0.051,0.411,0.326,Wed Aug 30 20:46:41 2017,WM,1,1,basic latent features,ignore,none,range01,1.14358557713108,random,242,483,adaptive_cv,32,7,5,4,17,GAUSSIAN
Fail,Fail,Fail,Fail,PackageFail,Wed Aug 30 20:49:25 2017,pls,1,1,basic latent features,ignore,none,range01,12
Fail,Fail,Fail,Fail,PackageFail,Wed Aug 30 20:49:44 2017,pythonKnnReg,1,1,basic latent features,ignore,none,range01,13
1,1,0,0,0,Wed Aug 30 20:51:42 2017,simpls,1,1,basic latent features,ignore,none,range01,1.14358557713108,random,321,28,adaptive_cv,32,7,5,4,4
0.999,0.999,0,0.001,0.001,Wed Aug 30 20:55:57 2017,spikeslab,1,1,basic latent features,ignore,none,range01,1.14358557713108,random,322,254,adaptive_cv,32,7,5,4,7
1,1,0,0,0,Wed Aug 30 20:56:39 2017,spls,1,1,basic latent features,ignore,none,range01,1.14358557713108,random,323,42,adaptive_cv,32,7,5,4,3,0.452153658960015,0.383173739537597
-2.896,-2.18,0.463,NA,NA,Wed Aug 30 20:56:52 2017,superpc,1,1,basic latent features,ignore,none,range01,1.14358557713108,random,324,13,adaptive_cv,32,7,5,4,0.00321792415343225,2
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 20:56:59 2017,svmBoundrangeString,1,1,basic latent features,ignore,none,range01,6
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 20:57:06 2017,svmExpoString,1,1,basic latent features,ignore,none,range01,7
NA,NA,0.008,NA,NA,Wed Aug 30 20:58:19 2017,svmLinear,1,1,basic latent features,ignore,none,range01,1.14358557713108,random,327,73,adaptive_cv,32,7,5,4,0.17281912684924
0.945,0.946,0.009,0.061,0.051,Wed Aug 30 20:58:33 2017,svmLinear2,1,1,basic latent features,ignore,none,range01,1.14358557713108,random,328,14,adaptive_cv,32,7,5,4,0.130431354221653
0.654,0.663,0.05,0.386,0.322,Wed Aug 30 20:59:11 2017,svmLinear3,1,1,basic latent features,ignore,none,range01,1.14358557713108,random,329,37,adaptive_cv,32,7,5,4,2.67075910648288,L2
NA,NA,0.008,NA,NA,Wed Aug 30 20:59:53 2017,svmPoly,1,1,basic latent features,ignore,none,range01,1.14358557713108,random,330,42,adaptive_cv,32,7,5,4,1,0.0148005138362266,43.2966831556549
NA,NA,0.015,NA,NA,Wed Aug 30 21:00:09 2017,svmRadial,1,1,basic latent features,ignore,none,range01,1.14358557713108,random,331,16,adaptive_cv,32,7,5,4,0.00460933182518728,8.40255818110766
NA,NA,0.052,NA,NA,Wed Aug 30 21:00:48 2017,svmRadialCost,1,1,basic latent features,ignore,none,range01,1.14358557713108,random,332,38,adaptive_cv,32,7,5,4,328.465845663214
NA,NA,0.021,NA,NA,Wed Aug 30 21:01:05 2017,svmRadialSigma,1,1,basic latent features,ignore,none,range01,1.14358557713108,random,333,17,adaptive_cv,32,7,5,4,0.017194997251027,73.3555444541311
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 21:01:12 2017,svmSpectrumString,1,1,basic latent features,ignore,none,range01,6
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 21:01:26 2017,treebag,1,1,basic latent features,ignore,none,range01,14
1,1,0,0,0,Wed Aug 30 21:01:48 2017,widekernelpls,1,1,basic latent features,ignore,none,range01,1.14358557713108,random,336,22,adaptive_cv,32,7,5,4,4
0.804,0.798,0.043,0.231,0.182,Wed Aug 30 21:57:56 2017,xgbLinear,1,1,basic latent features,ignore,none,range01,1.14358557713108,random,337,3367,adaptive_cv,32,7,5,4,94,0.00423841285786437,0.0189308763419485,1.07447476428933
0.572,0.569,0.089,0.493,0.398,Wed Aug 30 22:02:46 2017,xgbTree,1,1,basic latent features,ignore,none,range01,1.14358557713108,random,338,288,adaptive_cv,32,7,5,4,495,8,0.568348627443425,0.145602524280548,0.359075652249157,7,0.62985850853147
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 22:03:10 2017,xyf,1,1,basic latent features,ignore,none,range01,22
0.652,0.717,0.422,0.451,0.404,Wed Aug 30 22:42:59 2017,BstLm,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,340,2389,adaptive_cv,32,7,5,4,120,0.21259311952861
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 22:43:04 2017,M5,1,1,basic latent features,ignore,none,asis,2
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 22:43:06 2017,M5Rules,1,1,basic latent features,ignore,none,asis,2
0.756,0.675,0.241,0.517,0.282,Wed Aug 30 22:45:39 2017,RRF,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,343,153,adaptive_cv,32,7,5,4,8,0.229942775797099,0.751217902405187
0.735,0.671,0.244,0.524,0.308,Wed Aug 30 22:47:56 2017,RRFglobal,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,344,136,adaptive_cv,32,7,5,4,9,0.312404110794887
0.736,0.679,0.259,0.511,0.306,Wed Aug 30 22:55:42 2017,Rborist,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,345,466,adaptive_cv,32,7,5,4,7
0.712,0.676,0.337,0.516,0.334,Wed Aug 30 23:01:07 2017,SBC,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,346,324,adaptive_cv,32,7,5,4,1,0.359877361683175,0.348063489189371
0.776,0.694,0.365,0.487,0.26,Wed Aug 30 23:09:21 2017,WM,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,347,493,adaptive_cv,32,7,5,4,12,GAUSSIAN
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 23:09:25 2017,bag,1,1,basic latent features,ignore,none,asis,3
0.998,0.998,0.003,NA,NA,Wed Aug 30 23:12:41 2017,bagEarth,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,350,196,adaptive_cv,32,7,5,4,7,1
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 23:13:02 2017,bagEarthGCV,1,1,basic latent features,ignore,none,asis,21
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 23:13:11 2017,bam,1,1,basic latent features,ignore,none,asis,8
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 23:13:13 2017,bartMachine,1,1,basic latent features,ignore,none,asis,2
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 23:13:18 2017,bayesglm,1,1,basic latent features,ignore,none,asis,4
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 23:13:26 2017,blasso,1,1,basic latent features,ignore,none,asis,8
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 23:13:31 2017,blassoAveraged,1,1,basic latent features,ignore,none,asis,4
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 23:13:35 2017,bridge,1,1,basic latent features,ignore,none,asis,4
0.62,0.533,0.371,0.744,0.44,Wed Aug 30 23:14:07 2017,cforest,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,358,32,adaptive_cv,32,7,5,4,6
0.586,0.523,0.481,0.76,0.479,Wed Aug 30 23:15:45 2017,ctree,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,359,97,adaptive_cv,32,7,5,4,0.948904260527343
0.602,0.527,0.478,0.753,0.461,Wed Aug 30 23:17:04 2017,ctree2,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,360,78,adaptive_cv,32,7,5,4,4,0.379276607884094
0.993,0.983,0,NA,NA,Wed Aug 30 23:21:38 2017,cubist,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,361,274,adaptive_cv,32,7,5,4,5,6
0.003,0.038,1.088,1.531,1.156,Wed Aug 30 23:21:56 2017,dnn,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,362,17,adaptive_cv,32,7,5,4,6,12,16,0.000694317137822509,0.0893042397452518
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 23:22:08 2017,earth,1,1,basic latent features,ignore,none,asis,12
1,1,0,NA,NA,Wed Aug 30 23:22:38 2017,elm,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,364,30,adaptive_cv,32,7,5,4,16,purelin
0.998,0.998,0.002,0.003,0.002,Wed Aug 30 23:22:48 2017,enet,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,365,10,adaptive_cv,32,7,5,4,0.844845121493563,0.000815586808823394
0.527,0.492,0.55,0.809,0.548,Wed Aug 30 23:34:36 2017,evtree,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,366,708,adaptive_cv,32,7,5,4,1.0095892501995
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 23:34:38 2017,extraTrees,1,1,basic latent features,ignore,none,asis,2
1,1,0,NA,NA,Wed Aug 30 23:35:14 2017,foba,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,368,36,adaptive_cv,32,7,5,4,4,1.45912861033675e-05
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 23:35:22 2017,gam,1,1,basic latent features,ignore,none,asis,7
1,1,0,NA,NA,Wed Aug 30 23:36:40 2017,gamSpline,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,370,78,adaptive_cv,32,7,5,4,1.0297536291182
0.992,0.989,0.009,0.018,0.009,Wed Aug 30 23:38:56 2017,gamboost,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,371,136,adaptive_cv,32,7,5,4,989,yes
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 23:39:00 2017,gaussprLinear,1,1,basic latent features,ignore,none,asis,4
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 23:39:21 2017,gaussprPoly,1,1,basic latent features,ignore,none,asis,20
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 23:40:11 2017,gaussprRadial,1,1,basic latent features,ignore,none,asis,50
0.794,0.714,0.195,0.455,0.239,Wed Aug 30 23:40:55 2017,gbm,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,375,43,adaptive_cv,32,7,5,4,3568,3,0.0680404754171614,5
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 23:43:47 2017,gbm_h2o,1,1,basic latent features,ignore,none,asis,172
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 23:43:51 2017,gcvEarth,1,1,basic latent features,ignore,none,asis,4
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 23:43:55 2017,glm,1,1,basic latent features,ignore,none,asis,3
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 23:44:01 2017,glm.nb,1,1,basic latent features,ignore,none,asis,6
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 23:44:08 2017,glmStepAIC,1,1,basic latent features,ignore,none,asis,7
1,1,0,NA,NA,Wed Aug 30 23:46:15 2017,glmboost,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,381,126,adaptive_cv,32,7,5,4,604,yes
0.967,0.969,0.034,0.049,0.038,Wed Aug 30 23:46:59 2017,glmnet,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,382,44,adaptive_cv,32,7,5,4,0.66432068659924,0.00470981608374384
Fail,Fail,Fail,Fail,Fail,Wed Aug 30 23:49:49 2017,glmnet_h2o,1,1,basic latent features,ignore,none,asis,170
1,1,0,NA,NA,Wed Aug 30 23:51:19 2017,icr,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,384,89,adaptive_cv,32,7,5,4,3
1,1,0,NA,NA,Wed Aug 30 23:51:26 2017,kernelpls,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,385,7,adaptive_cv,32,7,5,4,3
0.762,0.706,0.282,0.469,0.275,Wed Aug 30 23:52:28 2017,kknn,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,386,62,adaptive_cv,32,7,5,4,24,2.32008010335267,triweight
0.726,0.692,0.33,0.491,0.317,Wed Aug 30 23:52:56 2017,knn,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,387,27,adaptive_cv,32,7,5,4,2
0.074,0.048,0.977,1.517,1.074,Wed Aug 30 23:53:09 2017,krlsPoly,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,388,12,adaptive_cv,32,7,5,4,0.000726028263259457,2
0.997,0.994,0.004,0.009,0.004,Wed Aug 30 23:53:31 2017,krlsRadial,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,389,22,adaptive_cv,32,7,5,4,1.25295702122251e-05,5240.28976146566
1,1,0,NA,NA,Wed Aug 30 23:53:40 2017,lars,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,390,9,adaptive_cv,32,7,5,4,0.84504757146351
1,1,0,NA,NA,Wed Aug 30 23:53:47 2017,lars2,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,391,6,adaptive_cv,32,7,5,4,6
1,1,0,NA,NA,Wed Aug 30 23:53:55 2017,lasso,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,392,8,adaptive_cv,32,7,5,4,0.699352230178192
1,1,0,NA,NA,Wed Aug 30 23:54:03 2017,leapBackward,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,393,7,adaptive_cv,32,7,5,4,3
1,1,0,NA,NA,Wed Aug 30 23:54:27 2017,leapForward,1,1,basic latent features,ignore,none,asis,1.59236451542981,random,394,24,adaptive_cv,32,7,5,4,3
