0.01,0.01,100,100,100,Wed Aug 02 16:37:25 2017,dummy,8,1,basic latent features,ignore,none,asis,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,1.127849791,random,333,53,adaptive_cv,16,5,2,2,19,0.0107744823,FALSE,,,,
Fail,Fail,Fail,Fail,Fail,Mon Dec 18 17:53:40 2017,BstLm,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,3,,,,,,,,,,,,,,,
0.591,0.581,3.969,4.014,2.72,Mon Dec 18 17:54:57 2017,cforest,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,77,cv,20,3,NA,5,12,,,,,,
0.565,0.531,4.64,4.499,2.898,Mon Dec 18 17:55:11 2017,ctree,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,6,cv,20,3,NA,5,0.1367491556,,,,,,
0.565,0.531,4.628,4.499,2.898,Mon Dec 18 17:55:18 2017,ctree2,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,6,cv,20,3,NA,5,15,0.0233137521,,,,,
0.7,0.654,3.517,NA,NA,Mon Dec 18 17:56:55 2017,cubist,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,96,cv,20,3,NA,5,87,7,,,,,
-0.005,-0.006,9.063,9.642,6.688,Mon Dec 18 17:57:05 2017,dnn,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,10,cv,20,3,NA,5,13,20,15,0.1425822486,0.4772616358,,
0.586,0.577,3.819,NA,NA,Mon Dec 18 17:57:12 2017,earth,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,7,cv,20,3,NA,5,19,1,,,,,
0.473,0.493,4.795,4.866,3.507,Mon Dec 18 17:57:16 2017,elm,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,3,cv,20,3,NA,5,19,purelin,,,,,
0.472,0.49,4.795,4.889,3.516,Mon Dec 18 17:57:22 2017,enet,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,5,cv,20,3,NA,5,0.9763055441,0.0082597499,,,,,
0.517,0.537,5.008,4.44,3.216,Mon Dec 18 18:04:41 2017,evtree,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,438,cv,20,3,NA,5,1.6145421499,,,,,,
0.669,0.658,3.469,3.283,2.204,Mon Dec 18 18:07:22 2017,extraTrees,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,161,cv,20,3,NA,5,5,8,,,,,
0.471,0.487,4.791,4.916,3.523,Mon Dec 18 18:07:27 2017,foba,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,4,cv,20,3,NA,5,12,0.0224073823,,,,,
0.594,0.576,3.816,NA,NA,Mon Dec 18 18:12:40 2017,gam,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,312,cv,20,3,NA,5,FALSE,ML,,,,,
Fail,Fail,Fail,Fail,Fail,Mon Dec 18 18:12:56 2017,gamboost,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,15,,,,,,,,,,,,,,,
0.585,0.554,3.802,NA,NA,Mon Dec 18 18:13:19 2017,gamSpline,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,23,cv,20,3,NA,5,2.8519499174,,,,,,
Fail,Fail,Fail,Fail,Fail,Mon Dec 18 18:13:26 2017,gaussprLinear,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,6,,,,,,,,,,,,,,,
Fail,Fail,Fail,Fail,Fail,Mon Dec 18 18:14:55 2017,gaussprPoly,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,89,,,,,,,,,,,,,,,
Fail,Fail,Fail,Fail,Fail,Mon Dec 18 18:15:02 2017,gaussprRadial,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,6,,,,,,,,,,,,,,,
Fail,Fail,Fail,Fail,PackageFail,Mon Dec 18 18:15:03 2017,gbm,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,1,,,,,,,,,,,,,,,
Fail,Fail,Fail,Fail,PackageFail,Mon Dec 18 18:15:05 2017,gbm_h2o,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,1,,,,,,,,,,,,,,,
0.586,0.577,-1,NA,NA,Mon Dec 18 18:15:08 2017,gcvEarth,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,3,cv,20,3,NA,5,1,,,,,,
0.473,0.493,-1,4.866,3.507,Mon Dec 18 18:15:11 2017,glm,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,3,cv,20,3,NA,5,none,,,,,,
0.469,0.487,4.806,4.923,3.536,Mon Dec 18 18:15:22 2017,glmboost,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,10,cv,20,3,NA,5,960,no,,,,,
0.555,0.553,4.192,4.289,2.962,Mon Dec 18 18:15:26 2017,glm.nb,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,3,cv,20,3,NA,5,log,,,,,,
Fail,Fail,Fail,Fail,PackageFail,Mon Dec 18 18:15:28 2017,glmnet,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,1,,,,,,,,,,,,,,,
Fail,Fail,Fail,Fail,PackageFail,Mon Dec 18 18:15:29 2017,glmnet_h2o,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,1,,,,,,,,,,,,,,,
0.475,0.494,-1,4.855,3.492,Mon Dec 18 18:15:34 2017,glmStepAIC,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,4,cv,20,3,NA,5,none,,,,,,
0.473,0.493,4.795,4.866,3.507,Mon Dec 18 18:15:45 2017,icr,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,11,cv,20,3,NA,5,13,,,,,,
0.473,0.493,4.795,4.866,3.507,Mon Dec 18 18:15:50 2017,kernelpls,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,4,cv,20,3,NA,5,13,,,,,,
Fail,Fail,Fail,Fail,PackageFail,Mon Dec 18 18:15:51 2017,kknn,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,1,,,,,,,,,,,,,,,
Fail,Fail,Fail,Fail,PackageFail,Mon Dec 18 18:15:53 2017,knn,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,1,,,,,,,,,,,,,,,
-0.189,-0.114,9.021,10.683,7.915,Mon Dec 18 18:16:18 2017,krlsPoly,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,25,cv,20,3,NA,5,0.0118741979,3,,,,,
0.655,0.637,3.652,NA,NA,Mon Dec 18 18:18:51 2017,krlsRadial,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,152,cv,20,3,NA,5,0.0006363226,539.6875089738,,,,,
0.473,0.492,4.795,4.868,3.508,Mon Dec 18 18:18:55 2017,lars,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,4,cv,20,3,NA,5,0.9941731826,,,,,,
0.471,0.489,4.815,4.901,3.521,Mon Dec 18 18:18:58 2017,lars2,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,3,cv,20,3,NA,5,13,,,,,,
0.473,0.492,4.795,4.868,3.508,Mon Dec 18 18:19:02 2017,lasso,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,3,cv,20,3,NA,5,0.9941731826,,,,,,
0.474,0.493,4.793,4.859,3.5,Mon Dec 18 18:19:06 2017,leapBackward,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,4,cv,20,3,NA,5,12,,,,,,
0.474,0.493,4.793,4.859,3.5,Mon Dec 18 18:19:10 2017,leapForward,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,3,cv,20,3,NA,5,12,,,,,,
0.474,0.493,4.755,4.859,3.5,Mon Dec 18 18:19:13 2017,leapSeq,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,3,cv,20,3,NA,5,12,,,,,,
0.473,0.493,-1,4.866,3.507,Mon Dec 18 18:19:16 2017,lm,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,2,cv,20,3,NA,5,TRUE,,,,,,
0.475,0.494,-1,4.855,3.492,Mon Dec 18 18:19:20 2017,lmStepAIC,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,3,cv,20,3,NA,5,none,,,,,,
Fail,Fail,Fail,Fail,PackageFail,Mon Dec 18 18:19:21 2017,logicBag,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,1,,,,,,,,,,,,,,,
Fail,Fail,Fail,Fail,Fail,Mon Dec 18 18:19:32 2017,logreg,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,10,,,,,,,,,,,,,,,
Fail,Fail,Fail,Fail,PackageFail,Mon Dec 18 18:19:34 2017,M5,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,1,,,,,,,,,,,,,,,
Fail,Fail,Fail,Fail,PackageFail,Mon Dec 18 18:19:35 2017,M5Rules,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,1,,,,,,,,,,,,,,,
Fail,Fail,Fail,Fail,Fail,Mon Dec 18 18:19:39 2017,mlpKerasDecay,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,3,,,,,,,,,,,,,,,
Fail,Fail,Fail,Fail,Fail,Mon Dec 18 18:19:47 2017,mlpKerasDropout,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,7,,,,,,,,,,,,,,,
0.47,0.487,4.79,4.922,3.529,Mon Dec 18 18:20:05 2017,msaenet,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,18,cv,20,3,NA,5,0.2174354651,7,3.7031362372,,,,
Fail,Fail,Fail,Fail,PackageFail,Mon Dec 18 18:20:06 2017,mxnet,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,1,,,,,,,,,,,,,,,
Fail,Fail,Fail,Fail,PackageFail,Mon Dec 18 18:20:08 2017,mxnetAdam,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,1,,,,,,,,,,,,,,,
-2.281,-1.488,23.26,NA,NA,Mon Dec 18 18:20:18 2017,nnet,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,10,cv,20,3,NA,5,20,1.38001088783488e-05,,,,,
Fail,Fail,Fail,Fail,Fail,Mon Dec 18 18:20:24 2017,nnls,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,5,,,,,,,,,,,,,,,
-0.019,-0.001,-1,9.597,6.784,Mon Dec 18 18:20:27 2017,null,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,2,cv,20,3,NA,5,none,,,,,,
Fail,Fail,Fail,Fail,Fail,Mon Dec 18 18:20:36 2017,ordinalNet,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,8,,,,,,,,,,,,,,,
0.635,0.628,3.668,3.564,2.429,Mon Dec 18 18:21:22 2017,parRF,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,45,cv,20,3,NA,5,8,,,,,,
-2.281,-1.488,23.26,NA,NA,Mon Dec 18 18:21:32 2017,pcaNNet,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,9,cv,20,3,NA,5,20,1.38001088783488e-05,,,,,
0.456,0.476,4.878,5.024,3.62,Mon Dec 18 18:21:35 2017,pcr,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,3,cv,20,3,NA,5,12,,,,,,
Fail,Fail,Fail,Fail,PackageFail,Mon Dec 18 18:21:37 2017,pls,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,1,,,,,,,,,,,,,,,
Fail,Fail,Fail,Fail,PackageFail,Mon Dec 18 18:21:39 2017,plsRglm,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,1,,,,,,,,,,,,,,,
0.612,0.589,4.045,NA,NA,Mon Dec 18 18:21:55 2017,ppr,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,16,cv,20,3,NA,5,4,,,,,,
Fail,Fail,Fail,Fail,PackageFail,Mon Dec 18 18:21:57 2017,pythonKnnReg,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,1,,,,,,,,,,,,,,,
0.381,0.414,5.893,5.618,4.12,Mon Dec 18 18:22:55 2017,qrf,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,58,cv,20,3,NA,5,13,,,,,,
0.561,0.49,4.143,NA,NA,Mon Dec 18 20:20:45 2017,qrnn,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,7070,cv,20,3,NA,5,1,0,FALSE,,,,
0.649,0.639,3.606,3.462,2.337,Mon Dec 18 20:21:49 2017,ranger,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,63,cv,20,3,NA,5,13,extratrees,,,,,
0.632,0.629,3.675,3.558,2.448,Mon Dec 18 20:22:40 2017,Rborist,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,51,cv,20,3,NA,5,8,,,,,,
0.252,0.278,9.384,6.927,4.978,Mon Dec 18 20:22:46 2017,relaxo,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,5,cv,20,3,NA,5,6328.6413477493,0.5040533841,,,,,
0.633,0.623,3.69,3.619,2.445,Mon Dec 18 20:23:30 2017,rf,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,44,cv,20,3,NA,5,8,,,,,,
0.472,0.491,4.793,4.879,3.512,Mon Dec 18 20:23:35 2017,ridge,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,4,cv,20,3,NA,5,0.0082597499,,,,,,
0.48,0.465,4.822,5.131,3.465,Mon Dec 18 20:23:39 2017,rlm,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,3,cv,20,3,NA,5,TRUE,psi.huber,,,,,
0.527,0.481,4.554,4.975,3.151,Mon Dec 18 20:23:43 2017,rpart,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,4,cv,20,3,NA,5,0.0006847125,,,,,,
0.494,0.474,-1,5.044,3.366,Mon Dec 18 20:23:47 2017,rpart1SE,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,3,cv,20,3,NA,5,none,,,,,,
0.494,0.474,4.802,5.044,3.366,Mon Dec 18 20:23:51 2017,rpart2,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,3,cv,20,3,NA,5,8,,,,,,
0.48,0.455,4.904,5.223,3.46,Mon Dec 18 20:23:57 2017,rqlasso,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,5,cv,20,3,NA,5,0.0009507011,,,,,,
0.484,0.457,4.908,5.206,3.436,Mon Dec 18 20:24:03 2017,rqnc,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,5,cv,20,3,NA,5,0.0014602017,MCP,,,,,
0.639,0.654,3.677,3.314,2.405,Mon Dec 18 20:27:19 2017,RRF,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,195,cv,20,3,NA,5,5,0.3169644084,0.5640521031,,,,
0.642,0.654,3.654,3.32,2.384,Mon Dec 18 20:28:53 2017,RRFglobal,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,93,cv,20,3,NA,5,5,0.5026361698,,,,,
Fail,Fail,Fail,Fail,Fail,Mon Dec 18 20:29:07 2017,rvmLinear,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,14,,,,,,,,,,,,,,,
Fail,Fail,Fail,Fail,Fail,Mon Dec 18 20:30:35 2017,rvmPoly,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,87,,,,,,,,,,,,,,,
Fail,Fail,Fail,Fail,Fail,Mon Dec 18 20:36:30 2017,rvmRadial,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,354,,,,,,,,,,,,,,,
0.106,0.105,7.746,8.586,5.953,Mon Dec 18 20:49:41 2017,SBC,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,791,cv,20,3,NA,5,3,0.8153286194,0.1757393151,,,,
0.458,0.477,4.865,5.014,3.611,Mon Dec 18 20:49:45 2017,simpls,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,3,cv,20,3,NA,5,12,,,,,,
0.471,0.49,4.8,4.893,3.522,Mon Dec 18 20:50:09 2017,spikeslab,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,23,cv,20,3,NA,5,13,,,,,,
0.473,0.492,4.785,4.872,3.505,Mon Dec 18 20:50:18 2017,spls,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,8,cv,20,3,NA,5,7,0.1578657518,0.2752926257,,,,
-2.415,-1.525,23.571,NA,NA,Mon Dec 18 20:50:23 2017,superpc,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,4,cv,20,3,NA,5,0.5583985206,3,,,,,
Fail,Fail,Fail,Fail,Fail,Mon Dec 18 20:50:27 2017,svmBoundrangeString,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,3,,,,,,,,,,,,,,,
Fail,Fail,Fail,Fail,Fail,Mon Dec 18 20:50:30 2017,svmExpoString,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,3,,,,,,,,,,,,,,,
NA,NA,4.873,NA,NA,Mon Dec 18 20:53:37 2017,svmLinear,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,187,cv,20,3,NA,5,0.9626678066,,,,,,
0.482,0.456,4.873,5.22,3.451,Mon Dec 18 20:56:52 2017,svmLinear2,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,194,cv,20,3,NA,5,0.9626678066,,,,,,
0.272,0.314,5.88,NA,NA,Mon Dec 18 20:57:47 2017,svmLinear3,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,54,cv,20,3,NA,5,0.0919025028,L2,,,,,
NA,NA,3.682,NA,NA,Mon Dec 18 21:12:05 2017,svmPoly,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,858,cv,20,3,NA,5,3,0.0079251175,77.4840164151,,,,
NA,NA,6.487,NA,NA,Mon Dec 18 21:12:13 2017,svmRadial,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,7,cv,20,3,NA,5,0.0596476028,5.256966017,,,,,
NA,NA,6.486,NA,NA,Mon Dec 18 21:12:20 2017,svmRadialCost,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,7,cv,20,3,NA,5,4.8987621536,,,,,,
NA,NA,6.487,NA,NA,Mon Dec 18 21:12:28 2017,svmRadialSigma,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,7,cv,20,3,NA,5,0.0596476028,5.256966017,,,,,
Fail,Fail,Fail,Fail,Fail,Mon Dec 18 21:12:31 2017,svmSpectrumString,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,3,,,,,,,,,,,,,,,
0.555,0.555,-1,4.271,2.964,Mon Dec 18 21:12:37 2017,treebag,1,1,Boston Housing,ignore,none,YeoJohnson,dg-775i65GVunix,out14th20hp3cvdg-775i65GVunix,9.5885376236,random,317,5,cv,20,3,NA,5,none,,,,,,
